,year,District Number,District Name,Grade,Mean Scale Score ,subject
46,2021,46,OKALOOSA,4,314,ELA
47,2021,47,OKEECHOBEE,4,308,ELA
48,2021,48,ORANGE,4,308,ELA
49,2021,49,OSCEOLA,4,305,ELA
50,2021,50,PALM BEACH,4,309,ELA
51,2021,51,PASCO,4,309,ELA
52,2021,52,PINELLAS,4,312,ELA
53,2021,53,POLK,4,304,ELA
54,2021,54,PUTNAM,4,302,ELA
55,2021,55,ST. JOHNS,4,322,ELA
56,2021,56,ST. LUCIE,4,305,ELA
57,2021,57,SANTA ROSA,4,315,ELA
58,2021,58,SARASOTA,4,316,ELA
59,2021,59,SEMINOLE,4,316,ELA
60,2021,60,SUMTER,4,318,ELA
61,2021,61,SUWANNEE,4,304,ELA
62,2021,62,TAYLOR,4,300,ELA
63,2021,63,UNION,4,316,ELA
64,2021,64,VOLUSIA,4,310,ELA
65,2021,65,WAKULLA,4,316,ELA
66,2021,66,WALTON,4,314,ELA
67,2021,67,WASHINGTON,4,313,ELA
68,2021,68,DEAF/BLIND,4,282,ELA
69,2021,71,FL VIRTUAL,4,320,ELA
70,2021,72,FAU LAB SCH,4,324,ELA
71,2021,73,FSU LAB SCH,4,324,ELA
72,2021,74,FAMU LAB SCH,4,302,ELA
73,2021,75,UF LAB SCH,4,315,ELA
0,2021,0,STATE TOTALS,5,321,ELA
1,2021,1,ALACHUA,5,319,ELA
2,2021,2,BAKER,5,324,ELA
3,2021,3,BAY,5,320,ELA
4,2021,4,BRADFORD,5,319,ELA
5,2021,5,BREVARD,5,323,ELA
6,2021,6,BROWARD,5,321,ELA
7,2021,7,CALHOUN,5,318,ELA
8,2021,8,CHARLOTTE,5,326,ELA
9,2021,9,CITRUS,5,320,ELA
10,2021,10,CLAY,5,324,ELA
11,2021,11,COLLIER,5,326,ELA
12,2021,12,COLUMBIA,5,323,ELA
13,2021,13,MIAMI-DADE,5,321,ELA
14,2021,14,DESOTO,5,310,ELA
15,2021,15,DIXIE,5,320,ELA
16,2021,16,DUVAL,5,318,ELA
17,2021,17,ESCAMBIA,5,317,ELA
18,2021,18,FLAGLER,5,324,ELA
19,2021,19,FRANKLIN,5,314,ELA
20,2021,20,GADSDEN,5,305,ELA
21,2021,21,GILCHRIST,5,327,ELA
22,2021,22,GLADES,5,316,ELA
23,2021,23,GULF,5,313,ELA
24,2021,24,HAMILTON,5,310,ELA
25,2021,25,HARDEE,5,320,ELA
26,2021,26,HENDRY,5,313,ELA
27,2021,27,HERNANDO,5,319,ELA
28,2021,28,HIGHLANDS,5,318,ELA
29,2021,29,HILLSBOROUGH,5,320,ELA
30,2021,30,HOLMES,5,317,ELA
31,2021,31,INDIAN RIVER,5,322,ELA
32,2021,32,JACKSON,5,321,ELA
33,2021,33,JEFFERSON,5,304,ELA
34,2021,34,LAFAYETTE,5,320,ELA
35,2021,35,LAKE,5,322,ELA
36,2021,36,LEE,5,320,ELA
37,2021,37,LEON,5,321,ELA
38,2021,38,LEVY,5,317,ELA
39,2021,39,LIBERTY,5,320,ELA
40,2021,40,MADISON,5,315,ELA
41,2021,41,MANATEE,5,321,ELA
42,2021,42,MARION,5,317,ELA
43,2021,43,MARTIN,5,322,ELA
44,2021,44,MONROE,5,322,ELA
45,2021,45,NASSAU,5,334,ELA
46,2021,46,OKALOOSA,5,326,ELA
47,2021,47,OKEECHOBEE,5,317,ELA
48,2021,48,ORANGE,5,320,ELA
49,2021,49,OSCEOLA,5,315,ELA
50,2021,50,PALM BEACH,5,324,ELA
51,2021,51,PASCO,5,319,ELA
52,2021,52,PINELLAS,5,322,ELA
53,2021,53,POLK,5,316,ELA
54,2021,54,PUTNAM,5,313,ELA
55,2021,55,ST. JOHNS,5,334,ELA
56,2021,56,ST. LUCIE,5,318,ELA
57,2021,57,SANTA ROSA,5,326,ELA
58,2021,58,SARASOTA,5,328,ELA
59,2021,59,SEMINOLE,5,327,ELA
60,2021,60,SUMTER,5,327,ELA
61,2021,61,SUWANNEE,5,317,ELA
62,2021,62,TAYLOR,5,313,ELA
63,2021,63,UNION,5,320,ELA
64,2021,64,VOLUSIA,5,320,ELA
65,2021,65,WAKULLA,5,324,ELA
66,2021,66,WALTON,5,326,ELA
67,2021,67,WASHINGTON,5,319,ELA
68,2021,68,DEAF/BLIND,5,291,ELA
69,2021,71,FL VIRTUAL,5,331,ELA
70,2021,72,FAU LAB SCH,5,333,ELA
71,2021,73,FSU LAB SCH,5,336,ELA
72,2021,74,FAMU LAB SCH,5,314,ELA
73,2021,75,UF LAB SCH,5,327,ELA
0,2021,0,STATE TOTALS,6,325,ELA
1,2021,1,ALACHUA,6,324,ELA
2,2021,2,BAKER,6,322,ELA
3,2021,3,BAY,6,325,ELA
4,2021,4,BRADFORD,6,317,ELA
5,2021,5,BREVARD,6,330,ELA
6,2021,6,BROWARD,6,325,ELA
7,2021,7,CALHOUN,6,325,ELA
8,2021,8,CHARLOTTE,6,324,ELA
9,2021,9,CITRUS,6,324,ELA
10,2021,10,CLAY,6,332,ELA
11,2021,11,COLLIER,6,326,ELA
12,2021,12,COLUMBIA,6,326,ELA
13,2021,13,MIAMI-DADE,6,326,ELA
14,2021,14,DESOTO,6,315,ELA
15,2021,15,DIXIE,6,327,ELA
16,2021,16,DUVAL,6,320,ELA
17,2021,17,ESCAMBIA,6,318,ELA
18,2021,18,FLAGLER,6,328,ELA
19,2021,19,FRANKLIN,6,312,ELA
20,2021,20,GADSDEN,6,313,ELA
21,2021,21,GILCHRIST,6,332,ELA
22,2021,22,GLADES,6,318,ELA
23,2021,23,GULF,6,324,ELA
24,2021,24,HAMILTON,6,312,ELA
25,2021,25,HARDEE,6,322,ELA
26,2021,26,HENDRY,6,318,ELA
27,2021,27,HERNANDO,6,323,ELA
28,2021,28,HIGHLANDS,6,320,ELA
29,2021,29,HILLSBOROUGH,6,324,ELA
30,2021,30,HOLMES,6,320,ELA
31,2021,31,INDIAN RIVER,6,325,ELA
32,2021,32,JACKSON,6,326,ELA
33,2021,33,JEFFERSON,6,308,ELA
34,2021,34,LAFAYETTE,6,327,ELA
35,2021,35,LAKE,6,324,ELA
36,2021,36,LEE,6,324,ELA
37,2021,37,LEON,6,324,ELA
38,2021,38,LEVY,6,320,ELA
39,2021,39,LIBERTY,6,326,ELA
40,2021,40,MADISON,6,315,ELA
41,2021,41,MANATEE,6,325,ELA
42,2021,42,MARION,6,318,ELA
43,2021,43,MARTIN,6,326,ELA
44,2021,44,MONROE,6,325,ELA
45,2021,45,NASSAU,6,331,ELA
46,2021,46,OKALOOSA,6,329,ELA
47,2021,47,OKEECHOBEE,6,314,ELA
48,2021,48,ORANGE,6,324,ELA
49,2021,49,OSCEOLA,6,321,ELA
50,2021,50,PALM BEACH,6,326,ELA
51,2021,51,PASCO,6,325,ELA
52,2021,52,PINELLAS,6,323,ELA
53,2021,53,POLK,6,319,ELA
54,2021,54,PUTNAM,6,315,ELA
55,2021,55,ST. JOHNS,6,337,ELA
56,2021,56,ST. LUCIE,6,323,ELA
57,2021,57,SANTA ROSA,6,329,ELA
58,2021,58,SARASOTA,6,331,ELA
59,2021,59,SEMINOLE,6,329,ELA
60,2021,60,SUMTER,6,327,ELA
61,2021,61,SUWANNEE,6,320,ELA
62,2021,62,TAYLOR,6,326,ELA
63,2021,63,UNION,6,329,ELA
64,2021,64,VOLUSIA,6,321,ELA
65,2021,65,WAKULLA,6,328,ELA
66,2021,66,WALTON,6,328,ELA
67,2021,67,WASHINGTON,6,323,ELA
68,2021,68,DEAF/BLIND,6,292,ELA
69,2021,71,FL VIRTUAL,6,339,ELA
70,2021,72,FAU LAB SCH,6,340,ELA
71,2021,73,FSU LAB SCH,6,337,ELA
72,2021,74,FAMU LAB SCH,6,317,ELA
73,2021,75,UF LAB SCH,6,333,ELA
0,2021,0,STATE TOTALS,7,329,ELA
1,2021,1,ALACHUA,7,331,ELA
2,2021,2,BAKER,7,324,ELA
3,2021,3,BAY,7,330,ELA
4,2021,4,BRADFORD,7,317,ELA
5,2021,5,BREVARD,7,331,ELA
6,2021,6,BROWARD,7,330,ELA
7,2021,7,CALHOUN,7,333,ELA
8,2021,8,CHARLOTTE,7,329,ELA
9,2021,9,CITRUS,7,330,ELA
10,2021,10,CLAY,7,333,ELA
11,2021,11,COLLIER,7,332,ELA
12,2021,12,COLUMBIA,7,331,ELA
13,2021,13,MIAMI-DADE,7,331,ELA
14,2021,14,DESOTO,7,319,ELA
15,2021,15,DIXIE,7,327,ELA
16,2021,16,DUVAL,7,324,ELA
17,2021,17,ESCAMBIA,7,324,ELA
18,2021,18,FLAGLER,7,331,ELA
19,2021,19,FRANKLIN,7,318,ELA
20,2021,20,GADSDEN,7,320,ELA
21,2021,21,GILCHRIST,7,337,ELA
22,2021,22,GLADES,7,327,ELA
23,2021,23,GULF,7,323,ELA
24,2021,24,HAMILTON,7,320,ELA
25,2021,25,HARDEE,7,321,ELA
26,2021,26,HENDRY,7,325,ELA
27,2021,27,HERNANDO,7,329,ELA
28,2021,28,HIGHLANDS,7,323,ELA
29,2021,29,HILLSBOROUGH,7,329,ELA
30,2021,30,HOLMES,7,326,ELA
31,2021,31,INDIAN RIVER,7,329,ELA
32,2021,32,JACKSON,7,331,ELA
33,2021,33,JEFFERSON,7,312,ELA
34,2021,34,LAFAYETTE,7,337,ELA
35,2021,35,LAKE,7,329,ELA
36,2021,36,LEE,7,328,ELA
37,2021,37,LEON,7,330,ELA
38,2021,38,LEVY,7,324,ELA
39,2021,39,LIBERTY,7,332,ELA
40,2021,40,MADISON,7,320,ELA
41,2021,41,MANATEE,7,329,ELA
42,2021,42,MARION,7,323,ELA
43,2021,43,MARTIN,7,331,ELA
44,2021,44,MONROE,7,331,ELA
45,2021,45,NASSAU,7,336,ELA
46,2021,46,OKALOOSA,7,334,ELA
47,2021,47,OKEECHOBEE,7,323,ELA
48,2021,48,ORANGE,7,328,ELA
49,2021,49,OSCEOLA,7,326,ELA
50,2021,50,PALM BEACH,7,330,ELA
51,2021,51,PASCO,7,329,ELA
52,2021,52,PINELLAS,7,328,ELA
53,2021,53,POLK,7,325,ELA
54,2021,54,PUTNAM,7,322,ELA
55,2021,55,ST. JOHNS,7,340,ELA
56,2021,56,ST. LUCIE,7,328,ELA
57,2021,57,SANTA ROSA,7,335,ELA
58,2021,58,SARASOTA,7,336,ELA
59,2021,59,SEMINOLE,7,333,ELA
60,2021,60,SUMTER,7,333,ELA
61,2021,61,SUWANNEE,7,324,ELA
62,2021,62,TAYLOR,7,325,ELA
63,2021,63,UNION,7,333,ELA
64,2021,64,VOLUSIA,7,327,ELA
65,2021,65,WAKULLA,7,332,ELA
66,2021,66,WALTON,7,332,ELA
67,2021,67,WASHINGTON,7,327,ELA
68,2021,68,DEAF/BLIND,7,297,ELA
69,2021,71,FL VIRTUAL,7,343,ELA
70,2021,72,FAU LAB SCH,7,343,ELA
71,2021,73,FSU LAB SCH,7,340,ELA
72,2021,74,FAMU LAB SCH,7,322,ELA
73,2021,75,UF LAB SCH,7,336,ELA
