,year,Level,District_Code,District_Name,School_Name,Content,Grade,Mean_Scale_Score
3067,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STUKEY ELEMENTARY SCHOOL,english,4,728
3068,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON ELEMENTARY SCHOOL,english,4,732
3069,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,4,755
3070,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,english,4,739
3071,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WOODGLEN ELEMENTARY SCHOOL,english,4,736
3072,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,GLACIER PEAK ELEMENTARY SCHOOL,english,5,741
3073,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MERIDIAN ELEMENTARY SCHOOL,english,5,767
3074,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ARAPAHOE RIDGE ELEMENTARY SCHOOL,english,5,753
3075,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTENNIAL ELEMENTARY SCHOOL,english,5,738
3076,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,english,5,763
3077,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CORONADO HILLS ELEMENTARY SCHOOL,english,5,716
3078,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COTTON CREEK ELEMENTARY SCHOOL,english,5,749
3079,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COYOTE RIDGE ELEMENTARY SCHOOL,english,5,760
3080,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,EAGLEVIEW ELEMENTARY SCHOOL,english,5,754
3081,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,TARVER ELEMENTARY SCHOOL,english,5,740
3082,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CHERRY DRIVE ELEMENTARY SCHOOL,english,5,745
3083,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SKYVIEW ELEMENTARY SCHOOL,english,5,739
3084,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HUNTERS GLEN ELEMENTARY SCHOOL,english,5,740
3085,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY MOUNTAIN ELEMENTARY SCHOOL,english,5,721
3086,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,RIVERDALE ELEMENTARY SCHOOL,english,5,743
3087,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,FEDERAL HEIGHTS ELEMENTARY SCHOOL,english,5,719
3088,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HILLCREST ELEMENTARY SCHOOL,english,5,725
3089,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,english,5,777
3090,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,LEROY DRIVE ELEMENTARY SCHOOL,english,5,725
3091,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MALLEY DRIVE ELEMENTARY SCHOOL,english,5,729
3092,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MC ELWAIN ELEMENTARY SCHOOL,english,5,726
3093,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MOUNTAIN VIEW ELEMENTARY SCHOOL,english,5,760
3094,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH MOR ELEMENTARY SCHOOL,english,5,737
3095,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH STAR ELEMENTARY SCHOOL,english,5,718
3096,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,english,5,748
3097,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PRAIRIE HILLS ELEMENTARY SCHOOL,english,5,750
3098,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER CREEK ELEMENTARY,english,5,774
3099,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE STUDIO SCHOOL,english,5,751
3100,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STELLAR ELEMENTARY SCHOOL,english,5,744
3101,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,english,5,757
3102,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,english,5,721
3103,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STUKEY ELEMENTARY SCHOOL,english,5,722
3104,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON ELEMENTARY SCHOOL,english,5,720
3105,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,5,750
3106,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,english,5,742
3107,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WOODGLEN ELEMENTARY SCHOOL,english,5,729
3108,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY TOP MIDDLE SCHOOL,english,6,750
3110,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTURY MIDDLE SCHOOL,english,6,742
3111,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,english,6,756
3112,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,english,6,770
3113,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER HILLS MIDDLE SCHOOL,english,6,733
3114,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,english,6,719
3115,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SHADOW RIDGE MIDDLE SCHOOL,english,6,738
3116,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTHGLENN MIDDLE SCHOOL,english,6,727
3117,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,english,6,743
3119,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,english,6,750
3120,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,english,6,726
3121,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,6,750
3122,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTLAKE MIDDLE SCHOOL,english,6,754
3123,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY TOP MIDDLE SCHOOL,english,7,760
3124,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,VANTAGE POINT,english,7,710
3125,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTURY MIDDLE SCHOOL,english,7,744
3126,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,english,7,766
3127,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,english,7,785
3128,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER HILLS MIDDLE SCHOOL,english,7,731
3129,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,english,7,716
3130,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SHADOW RIDGE MIDDLE SCHOOL,english,7,741
3131,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTHGLENN MIDDLE SCHOOL,english,7,727
3132,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,english,7,732
3134,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,english,7,751
3135,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,english,7,725
3136,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,7,757
3137,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTLAKE MIDDLE SCHOOL,english,7,760
3138,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY TOP MIDDLE SCHOOL,english,8,751
3139,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,VANTAGE POINT,english,8,715
3140,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTURY MIDDLE SCHOOL,english,8,740
3141,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,english,8,758
3142,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,english,8,782
3143,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER HILLS MIDDLE SCHOOL,english,8,736
3144,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,english,8,723
3145,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SHADOW RIDGE MIDDLE SCHOOL,english,8,741
3146,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTHGLENN MIDDLE SCHOOL,english,8,729
3147,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,english,8,755
3149,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,english,8,768
3150,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,english,8,726
3151,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,8,754
3152,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTLAKE MIDDLE SCHOOL,english,8,751
3153,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,VANTAGE POINT,english,9,701
3154,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,english,9,761
3155,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HORIZON HIGH SCHOOL,english,9,733
3156,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,LEGACY HIGH SCHOOL,english,9,745
3157,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON HIGH SCHOOL,english,9,713
3158,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MOUNTAIN RANGE HIGH SCHOOL,english,9,736
3159,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTHGLENN HIGH SCHOOL,english,9,722
3160,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,english,9,750
3161,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,P-TECH EARLY COLLEGE AT NORTHGLENN HIGH SCHOOL,english,9,732
3163,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,english,9,756
3164,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,GLACIER PEAK ELEMENTARY SCHOOL,maths,3,727
3165,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MERIDIAN ELEMENTARY SCHOOL,maths,3,753
3166,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ARAPAHOE RIDGE ELEMENTARY SCHOOL,maths,3,734
3167,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTENNIAL ELEMENTARY SCHOOL,maths,3,721
3168,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,maths,3,759
3169,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CORONADO HILLS ELEMENTARY SCHOOL,maths,3,693
3170,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COTTON CREEK ELEMENTARY SCHOOL,maths,3,734
3171,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COYOTE RIDGE ELEMENTARY SCHOOL,maths,3,761
3172,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,EAGLEVIEW ELEMENTARY SCHOOL,maths,3,754
3173,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,TARVER ELEMENTARY SCHOOL,maths,3,734
3174,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CHERRY DRIVE ELEMENTARY SCHOOL,maths,3,729
3175,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SKYVIEW ELEMENTARY SCHOOL,maths,3,728
3176,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HUNTERS GLEN ELEMENTARY SCHOOL,maths,3,740
3177,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY MOUNTAIN ELEMENTARY SCHOOL,maths,3,708
3178,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,RIVERDALE ELEMENTARY SCHOOL,maths,3,735
3179,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,FEDERAL HEIGHTS ELEMENTARY SCHOOL,maths,3,710
3180,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HILLCREST ELEMENTARY SCHOOL,maths,3,717
3181,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,maths,3,787
3182,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,LEROY DRIVE ELEMENTARY SCHOOL,maths,3,714
3183,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MALLEY DRIVE ELEMENTARY SCHOOL,maths,3,707
3184,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MC ELWAIN ELEMENTARY SCHOOL,maths,3,712
3185,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MOUNTAIN VIEW ELEMENTARY SCHOOL,maths,3,758
3186,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH MOR ELEMENTARY SCHOOL,maths,3,726
3187,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH STAR ELEMENTARY SCHOOL,maths,3,710
3188,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,maths,3,751
3189,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PRAIRIE HILLS ELEMENTARY SCHOOL,maths,3,753
3190,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER CREEK ELEMENTARY,maths,3,750
3191,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE STUDIO SCHOOL,maths,3,731
3192,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STELLAR ELEMENTARY SCHOOL,maths,3,726
3193,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,maths,3,760
3194,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,maths,3,708
3195,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STUKEY ELEMENTARY SCHOOL,maths,3,703
3196,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON ELEMENTARY SCHOOL,maths,3,711
3197,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,maths,3,749
3198,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,maths,3,723
3199,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WOODGLEN ELEMENTARY SCHOOL,maths,3,728
3200,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,GLACIER PEAK ELEMENTARY SCHOOL,maths,4,734
3201,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MERIDIAN ELEMENTARY SCHOOL,maths,4,759
3202,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ARAPAHOE RIDGE ELEMENTARY SCHOOL,maths,4,751
3203,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTENNIAL ELEMENTARY SCHOOL,maths,4,722
3204,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,maths,4,759
3205,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CORONADO HILLS ELEMENTARY SCHOOL,maths,4,716
3206,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COTTON CREEK ELEMENTARY SCHOOL,maths,4,746
3207,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COYOTE RIDGE ELEMENTARY SCHOOL,maths,4,752
3208,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,EAGLEVIEW ELEMENTARY SCHOOL,maths,4,746
3209,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,TARVER ELEMENTARY SCHOOL,maths,4,741
3210,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CHERRY DRIVE ELEMENTARY SCHOOL,maths,4,727
3211,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SKYVIEW ELEMENTARY SCHOOL,maths,4,739
3212,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HUNTERS GLEN ELEMENTARY SCHOOL,maths,4,725
3213,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY MOUNTAIN ELEMENTARY SCHOOL,maths,4,705
3214,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,RIVERDALE ELEMENTARY SCHOOL,maths,4,725
3215,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,FEDERAL HEIGHTS ELEMENTARY SCHOOL,maths,4,711
3216,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HILLCREST ELEMENTARY SCHOOL,maths,4,722
3217,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,maths,4,778
3218,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,LEROY DRIVE ELEMENTARY SCHOOL,maths,4,727
3219,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MALLEY DRIVE ELEMENTARY SCHOOL,maths,4,713
3220,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MC ELWAIN ELEMENTARY SCHOOL,maths,4,711
3221,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MOUNTAIN VIEW ELEMENTARY SCHOOL,maths,4,737
3222,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH MOR ELEMENTARY SCHOOL,maths,4,711
3223,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH STAR ELEMENTARY SCHOOL,maths,4,717
3224,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,maths,4,746
3225,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PRAIRIE HILLS ELEMENTARY SCHOOL,maths,4,751
3226,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER CREEK ELEMENTARY,maths,4,749
3227,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE STUDIO SCHOOL,maths,4,736
3228,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STELLAR ELEMENTARY SCHOOL,maths,4,730
3229,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,maths,4,750
3230,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,maths,4,742
3231,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STUKEY ELEMENTARY SCHOOL,maths,4,718
3232,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON ELEMENTARY SCHOOL,maths,4,721
3233,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,maths,4,738
3234,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,maths,4,731
3235,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WOODGLEN ELEMENTARY SCHOOL,maths,4,725
3236,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,GLACIER PEAK ELEMENTARY SCHOOL,maths,5,728
3237,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MERIDIAN ELEMENTARY SCHOOL,maths,5,756
3238,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ARAPAHOE RIDGE ELEMENTARY SCHOOL,maths,5,735
3239,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTENNIAL ELEMENTARY SCHOOL,maths,5,724
3240,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,maths,5,761
3241,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CORONADO HILLS ELEMENTARY SCHOOL,maths,5,708
3242,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COTTON CREEK ELEMENTARY SCHOOL,maths,5,738
3243,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,COYOTE RIDGE ELEMENTARY SCHOOL,maths,5,760
3244,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,EAGLEVIEW ELEMENTARY SCHOOL,maths,5,744
3245,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,TARVER ELEMENTARY SCHOOL,maths,5,736
3246,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CHERRY DRIVE ELEMENTARY SCHOOL,maths,5,736
3247,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SKYVIEW ELEMENTARY SCHOOL,maths,5,731
3248,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HUNTERS GLEN ELEMENTARY SCHOOL,maths,5,730
3249,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY MOUNTAIN ELEMENTARY SCHOOL,maths,5,710
3250,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,RIVERDALE ELEMENTARY SCHOOL,maths,5,737
3251,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,FEDERAL HEIGHTS ELEMENTARY SCHOOL,maths,5,715
3252,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HILLCREST ELEMENTARY SCHOOL,maths,5,728
3253,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,maths,5,780
3254,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,LEROY DRIVE ELEMENTARY SCHOOL,maths,5,718
3255,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MALLEY DRIVE ELEMENTARY SCHOOL,maths,5,712
3256,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MC ELWAIN ELEMENTARY SCHOOL,maths,5,711
3257,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,MOUNTAIN VIEW ELEMENTARY SCHOOL,maths,5,746
3258,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH MOR ELEMENTARY SCHOOL,maths,5,728
3259,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTH STAR ELEMENTARY SCHOOL,maths,5,713
3260,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,maths,5,745
3261,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PRAIRIE HILLS ELEMENTARY SCHOOL,maths,5,747
3262,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER CREEK ELEMENTARY,maths,5,755
3263,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE STUDIO SCHOOL,maths,5,740
3264,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STELLAR ELEMENTARY SCHOOL,maths,5,726
3265,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,maths,5,756
3266,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,maths,5,733
3267,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STUKEY ELEMENTARY SCHOOL,maths,5,713
3268,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THORNTON ELEMENTARY SCHOOL,maths,5,714
3269,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,maths,5,722
3270,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,maths,5,725
3271,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WOODGLEN ELEMENTARY SCHOOL,maths,5,717
3272,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY TOP MIDDLE SCHOOL,maths,6,748
3274,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,CENTURY MIDDLE SCHOOL,maths,6,737
3275,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STARGATE CHARTER SCHOOL,maths,6,764
3276,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,HULSTROM OPTIONS K-8 SCHOOL,maths,6,773
3277,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SILVER HILLS MIDDLE SCHOOL,maths,6,733
3278,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,maths,6,716
3279,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,SHADOW RIDGE MIDDLE SCHOOL,maths,6,730
3280,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,NORTHGLENN MIDDLE SCHOOL,maths,6,718
3281,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,PROSPECT RIDGE ACADEMY,maths,6,737
3283,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAB,maths,6,755
3284,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,STEM LAUNCH,maths,6,718
3285,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTGATE CHARTER,maths,6,732
3286,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,WESTLAKE MIDDLE SCHOOL,maths,6,752
3287,2017,SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,ROCKY TOP MIDDLE SCHOOL,maths,7,746
