District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Bridgeport School District,0150011,Waltersville School,0153011,7,ELA,54,54,100,54,30,55.6,15,27.8,*,*,*,*,9,16.7,2472
Bridgeport School District,0150011,Waltersville School,0153011,7,Math,54,54,100,54,35,64.8,16,29.6,*,*,*,*,*,*,2445
Bridgeport School District,0150011,Waltersville School,0153011,8,ELA,42,42,100,42,21,50,12,28.6,*,*,*,*,9,21.4,2485
Bridgeport School District,0150011,Waltersville School,0153011,8,Math,42,42,100,42,32,76.2,7,16.7,*,*,*,*,*,*,2434
Bridgeport School District,0150011,Wilbur Cross School,0153911,3,ELA,24,24,100,24,21,87.5,*,*,*,*,*,*,*,*,2322
Bridgeport School District,0150011,Wilbur Cross School,0153911,3,Math,24,24,100,24,17,70.8,*,*,*,*,*,*,*,*,2347
Bridgeport School District,0150011,Wilbur Cross School,0153911,4,ELA,30,30,100,30,*,*,*,*,0,0,0,0,0,0,2343
Bridgeport School District,0150011,Wilbur Cross School,0153911,4,Math,30,30,100,30,*,*,*,*,0,0,0,0,0,0,2308
Bridgeport School District,0150011,Wilbur Cross School,0153911,5,ELA,26,26,100,26,17,65.4,7,26.9,*,*,*,*,*,*,2401
Bridgeport School District,0150011,Wilbur Cross School,0153911,5,Math,26,26,100,26,20,76.9,*,*,*,*,0,0,*,*,2409
Bridgeport School District,0150011,Wilbur Cross School,0153911,6,ELA,23,23,100,23,17,73.9,*,*,0,0,*,*,*,*,2413
Bridgeport School District,0150011,Wilbur Cross School,0153911,6,Math,23,23,100,23,20,87,*,*,*,*,*,*,*,*,2384
Bridgeport School District,0150011,Wilbur Cross School,0153911,7,ELA,47,47,100,47,34,72.3,*,*,*,*,0,0,*,*,2431
Bridgeport School District,0150011,Wilbur Cross School,0153911,7,Math,47,47,100,47,40,85.1,*,*,*,*,0,0,*,*,2407
Bridgeport School District,0150011,Wilbur Cross School,0153911,8,ELA,37,37,100,37,32,86.5,*,*,*,*,0,0,*,*,2431
Bridgeport School District,0150011,Wilbur Cross School,0153911,8,Math,37,37,100,37,37,100,0,0,0,0,0,0,0,0,2357
Bristol School District,0170011,Breakthrough,0172611,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Breakthrough,0172611,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Breakthrough,0172611,4,ELA,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Breakthrough,0172611,4,Math,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Breakthrough,0172611,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Breakthrough,0172611,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chippens Hill Middle School,0175111,6,ELA,227,222,97.8,222,62,27.9,59,26.6,71,32,30,13.5,101,45.5,2515
Bristol School District,0170011,Chippens Hill Middle School,0175111,6,Math,226,220,97.3,220,80,36.4,70,31.8,43,19.5,27,12.3,70,31.8,2500
Bristol School District,0170011,Chippens Hill Middle School,0175111,7,ELA,240,237,98.8,237,42,17.7,74,31.2,92,38.8,29,12.2,121,51.1,2551
Bristol School District,0170011,Chippens Hill Middle School,0175111,7,Math,240,237,98.8,237,107,45.1,72,30.4,30,12.7,28,11.8,58,24.5,2499
Bristol School District,0170011,Chippens Hill Middle School,0175111,8,ELA,229,225,98.3,225,54,24,47,20.9,82,36.4,42,18.7,124,55.1,2573
Bristol School District,0170011,Chippens Hill Middle School,0175111,8,Math,229,222,96.9,222,90,40.5,49,22.1,45,20.3,38,17.1,83,37.4,2537
Bristol School District,0170011,Chippens Hilll Middle School Extended Resource,0170811,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chippens Hilll Middle School Extended Resource,0170811,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chippens Hilll Middle School Extended Resource,0170811,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chippens Hilll Middle School Extended Resource,0170811,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Chms Goal,0173411,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Destinations Academy,0179011,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,EXCEL - Primary,0172311,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,EXCEL - Primary,0172311,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Edgewood School,0170311,3,ELA,41,41,100,41,12,29.3,11,26.8,*,*,13,31.7,*,*,2412
Bristol School District,0170011,Edgewood School,0170311,3,Math,41,41,100,41,17,41.5,*,*,10,24.4,9,22,19,46.3,2403
Bristol School District,0170011,Edgewood School,0170311,4,ELA,48,48,100,48,13,27.1,11,22.9,11,22.9,13,27.1,24,50,2476
Bristol School District,0170011,Edgewood School,0170311,4,Math,48,48,100,48,15,31.3,14,29.2,8,16.7,11,22.9,19,39.6,2464
Bristol School District,0170011,Edgewood School,0170311,5,ELA,48,48,100,48,13,27.1,9,18.8,14,29.2,12,25,26,54.2,2511
Bristol School District,0170011,Edgewood School,0170311,5,Math,48,48,100,48,16,33.3,13,27.1,8,16.7,11,22.9,19,39.6,2498
Bristol School District,0170011,Ellen P. Hubbell School,0171411,3,ELA,57,56,98.2,56,8,14.3,12,21.4,19,33.9,17,30.4,36,64.3,2457
Bristol School District,0170011,Ellen P. Hubbell School,0171411,3,Math,57,56,98.2,56,16,28.6,9,16.1,16,28.6,15,26.8,31,55.4,2445
Bristol School District,0170011,Ellen P. Hubbell School,0171411,4,ELA,61,60,98.4,60,10,16.7,11,18.3,12,20,27,45,39,65,2507
Bristol School District,0170011,Ellen P. Hubbell School,0171411,4,Math,61,60,98.4,60,*,*,20,33.3,21,35,*,*,*,*,2512
Bristol School District,0170011,Ellen P. Hubbell School,0171411,5,ELA,46,43,93.5,43,8,18.6,8,18.6,15,34.9,12,27.9,27,62.8,2525
Bristol School District,0170011,Ellen P. Hubbell School,0171411,5,Math,47,43,91.5,43,*,*,19,44.2,*,*,12,27.9,*,*,2514
Bristol School District,0170011,Greene-Hills GOAL,0170911,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills GOAL,0170911,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills GOAL,0170911,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills GOAL,0170911,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills GOAL,0170911,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills GOAL,0170911,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Greene-Hills School,0170511,3,ELA,96,95,99,95,38,40,32,33.7,16,16.8,9,9.5,25,26.3,2387
Bristol School District,0170011,Greene-Hills School,0170511,3,Math,96,95,99,95,32,33.7,24,25.3,32,33.7,7,7.4,39,41.1,2411
Bristol School District,0170011,Greene-Hills School,0170511,4,ELA,82,81,98.8,81,27,33.3,20,24.7,24,29.6,10,12.3,34,42,2457
Bristol School District,0170011,Greene-Hills School,0170511,4,Math,82,81,98.8,81,15,18.5,25,30.9,30,37,11,13.6,41,50.6,2473
Bristol School District,0170011,Greene-Hills School,0170511,5,ELA,114,114,100,114,28,24.6,20,17.5,34,29.8,32,28.1,66,57.9,2516
Bristol School District,0170011,Greene-Hills School,0170511,5,Math,114,113,99.1,113,32,28.3,30,26.5,21,18.6,30,26.5,51,45.1,2506
Bristol School District,0170011,Greene-Hills School,0170511,6,ELA,96,96,100,96,27,28.1,27,28.1,29,30.2,13,13.5,42,43.8,2511
Bristol School District,0170011,Greene-Hills School,0170511,6,Math,96,96,100,96,24,25,17,17.7,30,31.3,25,26,55,57.3,2541
Bristol School District,0170011,Greene-Hills School,0170511,7,ELA,90,90,100,90,35,38.9,27,30,20,22.2,8,8.9,28,31.1,2511
Bristol School District,0170011,Greene-Hills School,0170511,7,Math,90,90,100,90,39,43.3,29,32.2,13,14.4,9,10,22,24.4,2500
Bristol School District,0170011,Greene-Hills School,0170511,8,ELA,109,106,97.2,106,24,22.6,29,27.4,42,39.6,11,10.4,53,50,2560
Bristol School District,0170011,Greene-Hills School,0170511,8,Math,109,104,95.4,104,39,37.5,26,25,19,18.3,20,19.2,39,37.5,2542
Bristol School District,0170011,Ivy Drive Extended Resource,0172211,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Ivy Drive Extended Resource,0172211,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Ivy Drive Extended Resource,0172211,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Ivy Drive Extended Resource,0172211,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Ivy Drive School,0171911,3,ELA,45,44,97.8,44,*,*,14,31.8,14,31.8,*,*,*,*,2453
Bristol School District,0170011,Ivy Drive School,0171911,3,Math,45,44,97.8,44,8,18.2,10,22.7,13,29.5,13,29.5,26,59.1,2458
Bristol School District,0170011,Ivy Drive School,0171911,4,ELA,58,56,96.6,56,16,28.6,7,12.5,16,28.6,17,30.4,33,58.9,2482
Bristol School District,0170011,Ivy Drive School,0171911,4,Math,58,56,96.6,56,7,12.5,25,44.6,10,17.9,14,25,24,42.9,2486
Bristol School District,0170011,Ivy Drive School,0171911,5,ELA,56,55,98.2,55,9,16.4,6,10.9,19,34.5,21,38.2,40,72.7,2547
Bristol School District,0170011,Ivy Drive School,0171911,5,Math,56,55,98.2,55,6,10.9,17,30.9,12,21.8,20,36.4,32,58.2,2549
Bristol School District,0170011,LEAD,0173711,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,LEAD,0173711,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Mountain View School,0171711,3,ELA,35,35,100,35,10,28.6,6,17.1,8,22.9,11,31.4,19,54.3,2433
Bristol School District,0170011,Mountain View School,0171711,3,Math,35,35,100,35,10,28.6,8,22.9,11,31.4,6,17.1,17,48.6,2427
Bristol School District,0170011,Mountain View School,0171711,4,ELA,56,56,100,56,13,23.2,10,17.9,18,32.1,15,26.8,33,58.9,2479
Bristol School District,0170011,Mountain View School,0171711,4,Math,56,56,100,56,16,28.6,16,28.6,18,32.1,6,10.7,24,42.9,2462
Bristol School District,0170011,Mountain View School,0171711,5,ELA,49,49,100,49,6,12.2,6,12.2,28,57.1,9,18.4,37,75.5,2528
Bristol School District,0170011,Mountain View School,0171711,5,Math,49,49,100,49,7,14.3,23,46.9,10,20.4,9,18.4,19,38.8,2506
Bristol School District,0170011,Mt. View Extended Resource,0172411,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Mt. View Extended Resource,0172411,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/Extended Resource,0172711,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/Extended Resource,0172711,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast Middle School,0175211,6,ELA,135,135,100,135,28,20.7,32,23.7,55,40.7,20,14.8,75,55.6,2532
Bristol School District,0170011,Northeast Middle School,0175211,6,Math,135,135,100,135,42,31.1,39,28.9,32,23.7,22,16.3,54,40,2511
Bristol School District,0170011,Northeast Middle School,0175211,7,ELA,116,116,100,116,16,13.8,26,22.4,45,38.8,29,25,74,63.8,2583
Bristol School District,0170011,Northeast Middle School,0175211,7,Math,116,116,100,116,32,27.6,31,26.7,28,24.1,25,21.6,53,45.7,2546
Bristol School District,0170011,Northeast Middle School,0175211,8,ELA,144,144,100,144,29,20.1,36,25,60,41.7,19,13.2,79,54.9,2568
Bristol School District,0170011,Northeast Middle School,0175211,8,Math,144,143,99.3,143,45,31.5,43,30.1,30,21,25,17.5,55,38.5,2558
Bristol School District,0170011,South Side Extended Resource,0173011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,South Side Extended Resource,0173011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,South Side Extended Resource,0173011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,South Side Extended Resource,0173011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,South Side School,0171111,3,ELA,69,69,100,69,17,24.6,11,15.9,20,29,21,30.4,41,59.4,2440
Bristol School District,0170011,South Side School,0171111,3,Math,69,69,100,69,15,21.7,8,11.6,19,27.5,27,39.1,46,66.7,2455
Bristol School District,0170011,South Side School,0171111,4,ELA,84,83,98.8,83,22,26.5,15,18.1,24,28.9,22,26.5,46,55.4,2475
Bristol School District,0170011,South Side School,0171111,4,Math,84,82,97.6,82,27,32.9,18,22,24,29.3,13,15.9,37,45.1,2461
Bristol School District,0170011,South Side School,0171111,5,ELA,67,67,100,67,11,16.4,14,20.9,23,34.3,19,28.4,42,62.7,2526
Bristol School District,0170011,South Side School,0171111,5,Math,67,67,100,67,18,26.9,21,31.3,14,20.9,14,20.9,28,41.8,2505
Bristol School District,0170011,Stafford School,0171211,3,ELA,47,47,100,47,19,40.4,12,25.5,10,21.3,6,12.8,16,34,2396
Bristol School District,0170011,Stafford School,0171211,3,Math,47,45,95.7,45,19,42.2,*,*,11,24.4,*,*,*,*,2396
Bristol School District,0170011,Stafford School,0171211,4,ELA,60,60,100,60,21,35,14,23.3,10,16.7,15,25,25,41.7,2449
Bristol School District,0170011,Stafford School,0171211,4,Math,60,60,100,60,17,28.3,15,25,20,33.3,8,13.3,28,46.7,2456
Bristol School District,0170011,Stafford School,0171211,5,ELA,66,66,100,66,20,30.3,22,33.3,18,27.3,6,9.1,24,36.4,2475
Bristol School District,0170011,Stafford School,0171211,5,Math,66,66,100,66,38,57.6,20,30.3,*,*,*,*,8,12.1,2443
Bristol School District,0170011,West Bristol School,0172011,3,ELA,78,78,100,78,32,41,14,17.9,20,25.6,12,15.4,32,41,2398
Bristol School District,0170011,West Bristol School,0172011,3,Math,78,78,100,78,42,53.8,13,16.7,11,14.1,12,15.4,23,29.5,2372
Bristol School District,0170011,West Bristol School,0172011,4,ELA,87,86,98.9,86,49,57,12,14,15,17.4,10,11.6,25,29.1,2407
Bristol School District,0170011,West Bristol School,0172011,4,Math,87,86,98.9,86,46,53.5,18,20.9,14,16.3,8,9.3,22,25.6,2414
Bristol School District,0170011,West Bristol School,0172011,5,ELA,89,88,98.9,88,33,37.5,17,19.3,26,29.5,12,13.6,38,43.2,2475
Bristol School District,0170011,West Bristol School,0172011,5,Math,89,88,98.9,88,40,45.5,30,34.1,9,10.2,9,10.2,18,20.5,2465
Bristol School District,0170011,West Bristol School,0172011,6,ELA,105,103,98.1,103,32,31.1,27,26.2,27,26.2,17,16.5,44,42.7,2510
Bristol School District,0170011,West Bristol School,0172011,6,Math,105,102,97.1,102,44,43.1,33,32.4,17,16.7,8,7.8,25,24.5,2480
Bristol School District,0170011,West Bristol School,0172011,7,ELA,93,92,98.9,92,45,48.9,17,18.5,23,25,7,7.6,30,32.6,2480
Bristol School District,0170011,West Bristol School,0172011,7,Math,93,91,97.8,91,56,61.5,*,*,15,16.5,*,*,*,*,2457
Bristol School District,0170011,West Bristol School,0172011,8,ELA,106,101,95.3,101,36,35.6,28,27.7,28,27.7,9,8.9,37,36.6,2537
Bristol School District,0170011,West Bristol School,0172011,8,Math,105,100,95.2,100,60,60,20,20,9,9,11,11,20,20,2496
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,3,ELA,159,157,98.7,157,31,19.7,38,24.2,37,23.6,51,32.5,88,56.1,2444
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,3,Math,159,157,98.7,157,29,18.5,36,22.9,54,34.4,38,24.2,92,58.6,2446
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,4,ELA,171,170,99.4,169,27,16,43,25.4,40,23.7,59,34.9,99,58.6,2491
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,4,Math,171,169,98.8,169,20,11.8,61,36.1,51,30.2,37,21.9,88,52.1,2488
Brookfield School District,0180011,Whisconier Middle School,0185311,5,ELA,190,186,97.9,186,43,23.1,51,27.4,50,26.9,42,22.6,92,49.5,2505
Brookfield School District,0180011,Whisconier Middle School,0185311,5,Math,190,187,98.4,187,56,29.9,78,41.7,35,18.7,18,9.6,53,28.3,2486
Brookfield School District,0180011,Whisconier Middle School,0185311,6,ELA,189,180,95.2,180,30,16.7,43,23.9,56,31.1,51,28.3,107,59.4,2550
Brookfield School District,0180011,Whisconier Middle School,0185311,6,Math,189,181,95.8,181,26,14.4,56,30.9,52,28.7,47,26,99,54.7,2553
Brookfield School District,0180011,Whisconier Middle School,0185311,7,ELA,207,201,97.1,201,35,17.4,50,24.9,81,40.3,35,17.4,116,57.7,2564
Brookfield School District,0180011,Whisconier Middle School,0185311,7,Math,207,200,96.6,200,38,19,75,37.5,46,23,41,20.5,87,43.5,2557
Brookfield School District,0180011,Whisconier Middle School,0185311,8,ELA,195,186,95.4,186,25,13.4,48,25.8,77,41.4,36,19.4,113,60.8,2588
Brookfield School District,0180011,Whisconier Middle School,0185311,8,Math,195,186,95.4,186,37,19.9,53,28.5,48,25.8,48,25.8,96,51.6,2588
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,3,ELA,93,93,100,93,28,30.1,33,35.5,20,21.5,12,12.9,32,34.4,2406
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,3,Math,93,93,100,93,24,25.8,24,25.8,31,33.3,14,15.1,45,48.4,2425
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,4,ELA,88,88,100,88,22,25,20,22.7,25,28.4,21,23.9,46,52.3,2467
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,4,Math,88,88,100,88,20,22.7,29,33,23,26.1,16,18.2,39,44.3,2469
Brooklyn School District,0190011,Brooklyn Middle School,0195111,5,ELA,74,73,98.6,73,21,28.8,16,21.9,22,30.1,14,19.2,36,49.3,2498
Brooklyn School District,0190011,Brooklyn Middle School,0195111,5,Math,74,73,98.6,73,33,45.2,19,26,15,20.5,6,8.2,21,28.8,2470
Brooklyn School District,0190011,Brooklyn Middle School,0195111,6,ELA,95,95,100,95,17,17.9,27,28.4,31,32.6,20,21.1,51,53.7,2543
Brooklyn School District,0190011,Brooklyn Middle School,0195111,6,Math,95,95,100,95,29,30.5,32,33.7,20,21.1,14,14.7,34,35.8,2513
Brooklyn School District,0190011,Brooklyn Middle School,0195111,7,ELA,74,73,98.6,73,18,24.7,17,23.3,25,34.2,13,17.8,38,52.1,2554
Brooklyn School District,0190011,Brooklyn Middle School,0195111,7,Math,74,74,100,74,22,29.7,22,29.7,19,25.7,11,14.9,30,40.5,2530
Brooklyn School District,0190011,Brooklyn Middle School,0195111,8,ELA,92,92,100,92,13,14.1,30,32.6,38,41.3,11,12,49,53.3,2572
Brooklyn School District,0190011,Brooklyn Middle School,0195111,8,Math,92,91,98.9,91,34,37.4,36,39.6,12,13.2,9,9.9,21,23.1,2530
Canaan School District,0210011,Lee H. Kellogg School,0210111,3,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,3,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,5,ELA,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,5,Math,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,6,ELA,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,6,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,8,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Canaan School District,0210011,Lee H. Kellogg School,0210111,8,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Canterbury School District,0220011,Canterbury Elementary School,0220211,3,ELA,47,46,97.9,46,14,30.4,14,30.4,11,23.9,7,15.2,18,39.1,2409
Canterbury School District,0220011,Canterbury Elementary School,0220211,3,Math,47,43,91.5,43,14,32.6,16,37.2,*,*,*,*,13,30.2,2404
