District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
East Haven School District,0440011,Grove J. Tuttle School,0441011,3,ELA,37,37,100,37,9,24.3,8,21.6,10,27,10,27,20,54.1,2431
East Haven School District,0440011,Grove J. Tuttle School,0441011,3,Math,37,37,100,37,16,43.2,*,*,9,24.3,*,*,*,*,2404
East Haven School District,0440011,Grove J. Tuttle School,0441011,4,ELA,40,40,100,40,14,35,8,20,11,27.5,7,17.5,18,45,2452
East Haven School District,0440011,Grove J. Tuttle School,0441011,4,Math,40,40,100,40,14,35,16,40,*,*,*,*,10,25,2445
East Haven School District,0440011,Grove J. Tuttle School,0441011,5,ELA,50,50,100,50,17,34,17,34,*,*,*,*,16,32,2468
East Haven School District,0440011,Grove J. Tuttle School,0441011,5,Math,50,50,100,50,30,60,16,32,*,*,*,*,*,*,2432
East Haven School District,0440011,Joseph Melillo Middle School,0445111,6,ELA,161,157,97.5,157,58,36.9,38,24.2,42,26.8,19,12.1,61,38.9,2502
East Haven School District,0440011,Joseph Melillo Middle School,0445111,6,Math,161,156,96.9,156,60,38.5,60,38.5,27,17.3,9,5.8,36,23.1,2488
East Haven School District,0440011,Joseph Melillo Middle School,0445111,7,ELA,174,171,98.3,171,59,34.5,36,21.1,66,38.6,10,5.8,76,44.4,2521
East Haven School District,0440011,Joseph Melillo Middle School,0445111,7,Math,174,171,98.3,171,77,45,55,32.2,30,17.5,9,5.3,39,22.8,2503
East Haven School District,0440011,Joseph Melillo Middle School,0445111,8,ELA,217,214,98.6,214,70,32.7,58,27.1,71,33.2,15,7,86,40.2,2532
East Haven School District,0440011,Joseph Melillo Middle School,0445111,8,Math,217,212,97.7,212,121,57.1,55,25.9,26,12.3,10,4.7,36,17,2493
East Haven School District,0440011,Momauguin School,0440711,3,ELA,39,39,100,39,7,17.9,12,30.8,13,33.3,7,17.9,20,51.3,2426
East Haven School District,0440011,Momauguin School,0440711,3,Math,39,39,100,39,*,*,*,*,10,25.6,14,35.9,24,61.5,2460
East Haven School District,0440011,Momauguin School,0440711,4,ELA,47,47,100,47,13,27.7,7,14.9,15,31.9,12,25.5,27,57.4,2462
East Haven School District,0440011,Momauguin School,0440711,4,Math,47,47,100,47,12,25.5,9,19.1,15,31.9,11,23.4,26,55.3,2474
East Haven School District,0440011,Momauguin School,0440711,5,ELA,49,49,100,49,16,32.7,*,*,19,38.8,*,*,*,*,2478
East Haven School District,0440011,Momauguin School,0440711,5,Math,49,49,100,49,25,51,15,30.6,*,*,*,*,*,*,2459
East Lyme School District,0450011,East Lyme Middle School,0455111,5,ELA,196,193,98.5,193,23,11.9,31,16.1,73,37.8,66,34.2,139,72,2542
East Lyme School District,0450011,East Lyme Middle School,0455111,5,Math,196,193,98.5,193,29,15,52,26.9,44,22.8,68,35.2,112,58,2538
East Lyme School District,0450011,East Lyme Middle School,0455111,6,ELA,211,208,98.6,208,15,7.2,37,17.8,71,34.1,85,40.9,156,75,2584
East Lyme School District,0450011,East Lyme Middle School,0455111,6,Math,211,208,98.6,208,25,12,50,24,60,28.8,73,35.1,133,63.9,2577
East Lyme School District,0450011,East Lyme Middle School,0455111,7,ELA,210,208,99,208,20,9.6,45,21.6,82,39.4,61,29.3,143,68.8,2598
East Lyme School District,0450011,East Lyme Middle School,0455111,7,Math,210,208,99,208,27,13,49,23.6,60,28.8,72,34.6,132,63.5,2593
East Lyme School District,0450011,East Lyme Middle School,0455111,8,ELA,220,220,100,220,19,8.6,37,16.8,102,46.4,62,28.2,164,74.5,2615
East Lyme School District,0450011,East Lyme Middle School,0455111,8,Math,220,220,100,220,37,16.8,45,20.5,48,21.8,90,40.9,138,62.7,2618
East Lyme School District,0450011,Flanders School,0450111,3,ELA,87,85,97.7,85,11,12.9,19,22.4,23,27.1,32,37.6,55,64.7,2458
East Lyme School District,0450011,Flanders School,0450111,3,Math,87,85,97.7,85,9,10.6,16,18.8,29,34.1,31,36.5,60,70.6,2475
East Lyme School District,0450011,Flanders School,0450111,4,ELA,74,71,95.9,71,*,*,*,*,26,36.6,34,47.9,60,84.5,2532
East Lyme School District,0450011,Flanders School,0450111,4,Math,74,71,95.9,71,*,*,*,*,26,36.6,30,42.3,56,78.9,2532
East Lyme School District,0450011,Lillie B. Haynes School,0450411,3,ELA,72,72,100,72,*,*,*,*,26,36.1,35,48.6,61,84.7,2489
East Lyme School District,0450011,Lillie B. Haynes School,0450411,3,Math,72,72,100,72,*,*,*,*,28,38.9,27,37.5,55,76.4,2479
East Lyme School District,0450011,Lillie B. Haynes School,0450411,4,ELA,67,64,95.5,64,11,17.2,8,12.5,19,29.7,26,40.6,45,70.3,2509
East Lyme School District,0450011,Lillie B. Haynes School,0450411,4,Math,67,64,95.5,64,8,12.5,15,23.4,21,32.8,20,31.3,41,64.1,2511
East Lyme School District,0450011,Niantic Center School,0450211,3,ELA,38,38,100,38,*,*,*,*,10,26.3,21,55.3,31,81.6,2489
East Lyme School District,0450011,Niantic Center School,0450211,3,Math,38,38,100,38,*,*,*,*,12,31.6,23,60.5,35,92.1,2517
East Lyme School District,0450011,Niantic Center School,0450211,4,ELA,37,36,97.3,36,*,*,*,*,11,30.6,18,50,29,80.6,2526
East Lyme School District,0450011,Niantic Center School,0450211,4,Math,37,36,97.3,36,*,*,*,*,11,30.6,16,44.4,27,75,2532
East Windsor School District,0470011,Broad Brook Elementary School,0470111,3,ELA,85,85,100,85,27,31.8,23,27.1,22,25.9,13,15.3,35,41.2,2403
East Windsor School District,0470011,Broad Brook Elementary School,0470111,3,Math,84,84,100,84,32,38.1,*,*,24,28.6,*,*,*,*,2404
East Windsor School District,0470011,Broad Brook Elementary School,0470111,4,ELA,84,84,100,83,33,39.8,19,22.9,19,22.9,12,14.5,31,37.3,2435
East Windsor School District,0470011,Broad Brook Elementary School,0470111,4,Math,84,83,98.8,83,*,*,35,42.2,22,26.5,*,*,*,*,2450
East Windsor School District,0470011,East Windsor Middle School,0475411,5,ELA,69,69,100,69,*,*,23,33.3,23,33.3,*,*,*,*,2494
East Windsor School District,0470011,East Windsor Middle School,0475411,5,Math,69,69,100,69,28,40.6,27,39.1,6,8.7,8,11.6,14,20.3,2475
East Windsor School District,0470011,East Windsor Middle School,0475411,6,ELA,79,78,98.7,78,19,24.4,25,32.1,18,23.1,16,20.5,34,43.6,2526
East Windsor School District,0470011,East Windsor Middle School,0475411,6,Math,79,78,98.7,78,28,35.9,28,35.9,14,17.9,8,10.3,22,28.2,2496
East Windsor School District,0470011,East Windsor Middle School,0475411,7,ELA,72,72,100,72,15,20.8,23,31.9,25,34.7,9,12.5,34,47.2,2541
East Windsor School District,0470011,East Windsor Middle School,0475411,7,Math,72,72,100,72,29,40.3,24,33.3,12,16.7,7,9.7,19,26.4,2506
East Windsor School District,0470011,East Windsor Middle School,0475411,8,ELA,69,69,100,69,*,*,18,26.1,30,43.5,*,*,*,*,2556
East Windsor School District,0470011,East Windsor Middle School,0475411,8,Math,68,68,100,68,29,42.6,20,29.4,*,*,*,*,19,27.9,2521
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,5,ELA,17,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,5,Math,17,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,6,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,6,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,7,ELA,12,12,*,11,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,7,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,8,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,EastConn Special Education,2539014,8,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,3,ELA,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,3,Math,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,4,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,4,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,5,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,5,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,6,ELA,20,20,100,20,*,*,*,*,9,45,6,30,15,75,2563
Eastford School District,0390011,Eastford Elementary School,0390111,6,Math,20,20,100,20,*,*,7,35,6,30,*,*,*,*,2530
Eastford School District,0390011,Eastford Elementary School,0390111,7,ELA,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,7,Math,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,8,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Eastford School District,0390011,Eastford Elementary School,0390111,8,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Easton School District,0460011,Helen Keller Middle School,0465111,6,ELA,120,120,100,120,*,*,*,*,53,44.2,54,45,107,89.2,2607
Easton School District,0460011,Helen Keller Middle School,0465111,6,Math,120,120,100,120,7,5.8,32,26.7,32,26.7,49,40.8,81,67.5,2588
Easton School District,0460011,Helen Keller Middle School,0465111,7,ELA,96,95,99,95,*,*,*,*,37,38.9,44,46.3,81,85.3,2630
Easton School District,0460011,Helen Keller Middle School,0465111,7,Math,96,94,97.9,94,9,9.6,15,16,30,31.9,40,42.6,70,74.5,2610
Easton School District,0460011,Helen Keller Middle School,0465111,8,ELA,97,94,96.9,94,6,6.4,11,11.7,43,45.7,34,36.2,77,81.9,2631
Easton School District,0460011,Helen Keller Middle School,0465111,8,Math,97,94,96.9,94,9,9.6,18,19.1,18,19.1,49,52.1,67,71.3,2650
Easton School District,0460011,Samuel Staples Elementary School,0460111,3,ELA,92,91,98.9,91,*,*,*,*,23,25.3,50,54.9,73,80.2,2488
Easton School District,0460011,Samuel Staples Elementary School,0460111,3,Math,92,91,98.9,91,*,*,*,*,35,38.5,37,40.7,72,79.1,2486
Easton School District,0460011,Samuel Staples Elementary School,0460111,4,ELA,104,98,94.2,98,*,*,*,*,31,31.6,53,54.1,84,85.7,2539
Easton School District,0460011,Samuel Staples Elementary School,0460111,4,Math,104,97,93.3,97,*,*,*,*,29,29.9,58,59.8,87,89.7,2556
Easton School District,0460011,Samuel Staples Elementary School,0460111,5,ELA,102,101,99,101,*,*,*,*,32,31.7,54,53.5,86,85.1,2582
Easton School District,0460011,Samuel Staples Elementary School,0460111,5,Math,102,101,99,101,7,6.9,20,19.8,21,20.8,53,52.5,74,73.3,2570
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
EdAdvance,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,2429014,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Ellington School District,0480011,Center School,0480111,3,ELA,75,75,100,75,*,*,23,30.7,23,30.7,23,30.7,46,61.3,2453
Ellington School District,0480011,Center School,0480111,3,Math,75,75,100,75,11,14.7,18,24,26,34.7,20,26.7,46,61.3,2455
Ellington School District,0480011,Center School,0480111,4,ELA,63,62,98.4,62,9,14.5,*,*,12,19.4,34,54.8,46,74.2,2518
Ellington School District,0480011,Center School,0480111,4,Math,63,62,98.4,62,*,*,13,21,26,41.9,15,24.2,41,66.1,2499
Ellington School District,0480011,Center School,0480111,5,ELA,69,68,98.6,68,*,*,16,23.5,22,32.4,20,29.4,42,61.8,2535
Ellington School District,0480011,Center School,0480111,5,Math,69,68,98.6,68,13,19.1,19,27.9,20,29.4,16,23.5,36,52.9,2522
Ellington School District,0480011,Crystal Lake School,0480211,3,ELA,45,45,100,45,8,17.8,10,22.2,11,24.4,16,35.6,27,60,2446
Ellington School District,0480011,Crystal Lake School,0480211,3,Math,45,45,100,45,*,*,*,*,16,35.6,17,37.8,33,73.3,2475
Ellington School District,0480011,Crystal Lake School,0480211,4,ELA,38,38,100,38,9,23.7,*,*,*,*,17,44.7,*,*,2502
Ellington School District,0480011,Crystal Lake School,0480211,4,Math,38,38,100,38,*,*,12,31.6,*,*,13,34.2,*,*,2507
Ellington School District,0480011,Crystal Lake School,0480211,5,ELA,47,45,95.7,45,10,22.2,10,22.2,13,28.9,12,26.7,25,55.6,2514
Ellington School District,0480011,Crystal Lake School,0480211,5,Math,47,45,95.7,45,12,26.7,14,31.1,10,22.2,9,20,19,42.2,2506
Ellington School District,0480011,Ellington Middle School,0485111,7,ELA,219,217,99.1,217,31,14.3,37,17.1,94,43.3,55,25.3,149,68.7,2584
Ellington School District,0480011,Ellington Middle School,0485111,7,Math,219,217,99.1,217,22,10.1,65,30,73,33.6,57,26.3,130,59.9,2584
Ellington School District,0480011,Ellington Middle School,0485111,8,ELA,214,212,99.1,212,21,9.9,44,20.8,101,47.6,46,21.7,147,69.3,2603
Ellington School District,0480011,Ellington Middle School,0485111,8,Math,214,212,99.1,212,35,16.5,58,27.4,65,30.7,54,25.5,119,56.1,2591
Ellington School District,0480011,Windermere School,0480611,3,ELA,81,81,100,81,21,25.9,11,13.6,24,29.6,25,30.9,49,60.5,2448
Ellington School District,0480011,Windermere School,0480611,3,Math,81,81,100,81,20,24.7,14,17.3,22,27.2,25,30.9,47,58,2451
Ellington School District,0480011,Windermere School,0480611,4,ELA,92,92,100,92,15,16.3,10,10.9,20,21.7,47,51.1,67,72.8,2517
Ellington School District,0480011,Windermere School,0480611,4,Math,92,92,100,92,8,8.7,22,23.9,35,38,27,29.3,62,67.4,2510
Ellington School District,0480011,Windermere School,0480611,5,ELA,98,97,99,97,*,*,*,*,28,28.9,51,52.6,79,81.4,2567
Ellington School District,0480011,Windermere School,0480611,5,Math,98,97,99,97,10,10.3,20,20.6,32,33,35,36.1,67,69.1,2552
Ellington School District,0480011,Windermere School,0480611,6,ELA,215,215,100,215,18,8.4,28,13,93,43.3,76,35.3,169,78.6,2582
Ellington School District,0480011,Windermere School,0480611,6,Math,215,214,99.5,214,19,8.9,44,20.6,52,24.3,99,46.3,151,70.6,2591
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,3,ELA,65,65,100,65,15,23.1,12,18.5,16,24.6,22,33.8,38,58.5,2447
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,3,Math,65,65,100,65,9,13.8,20,30.8,23,35.4,13,20,36,55.4,2445
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,4,ELA,64,64,100,64,18,28.1,18,28.1,12,18.8,16,25,28,43.8,2469
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,4,Math,63,63,100,63,10,15.9,25,39.7,20,31.7,8,12.7,28,44.4,2476
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,5,ELA,62,61,98.4,61,11,18,8,13.1,27,44.3,15,24.6,42,68.9,2529
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,5,Math,62,61,98.4,61,13,21.3,17,27.9,18,29.5,13,21.3,31,50.8,2517
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,6,ELA,62,62,100,62,7,11.3,19,30.6,22,35.5,14,22.6,36,58.1,2547
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,6,Math,62,62,100,62,13,21,19,30.6,17,27.4,13,21,30,48.4,2531
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,7,ELA,65,65,100,65,15,23.1,16,24.6,28,43.1,6,9.2,34,52.3,2546
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,7,Math,65,65,100,65,20,30.8,19,29.2,11,16.9,15,23.1,26,40,2538
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,8,ELA,62,62,100,62,10,16.1,16,25.8,26,41.9,10,16.1,36,58.1,2573
Elm City College Preparatory School District,2890013,Elm City College Preparatory School,2890113,8,Math,62,62,100,62,14,22.6,22,35.5,15,24.2,11,17.7,26,41.9,2568
Enfield School District,0490011,Edgar H. Parkman School,0491311,3,ELA,106,106,100,106,21,19.8,26,24.5,30,28.3,29,27.4,59,55.7,2432
Enfield School District,0490011,Edgar H. Parkman School,0491311,3,Math,106,106,100,106,14,13.2,32,30.2,47,44.3,13,12.3,60,56.6,2437
Enfield School District,0490011,Edgar H. Parkman School,0491311,4,ELA,103,103,100,103,14,13.6,31,30.1,29,28.2,29,28.2,58,56.3,2490
Enfield School District,0490011,Edgar H. Parkman School,0491311,4,Math,103,103,100,103,12,11.7,35,34,35,34,21,20.4,56,54.4,2492
Enfield School District,0490011,Edgar H. Parkman School,0491311,5,ELA,114,114,100,114,32,28.1,20,17.5,41,36,21,18.4,62,54.4,2503
Enfield School District,0490011,Edgar H. Parkman School,0491311,5,Math,113,112,99.1,112,28,25,46,41.1,27,24.1,11,9.8,38,33.9,2498
Enfield School District,0490011,Eli Whitney School,0491611,3,ELA,124,124,100,124,45,36.3,33,26.6,29,23.4,17,13.7,46,37.1,2401
Enfield School District,0490011,Eli Whitney School,0491611,3,Math,124,124,100,124,29,23.4,44,35.5,35,28.2,16,12.9,51,41.1,2425
Enfield School District,0490011,Eli Whitney School,0491611,4,ELA,130,130,100,130,19,14.6,35,26.9,44,33.8,32,24.6,76,58.5,2488
Enfield School District,0490011,Eli Whitney School,0491611,4,Math,130,130,100,130,13,10,38,29.2,50,38.5,29,22.3,79,60.8,2495
Enfield School District,0490011,Eli Whitney School,0491611,5,ELA,139,139,100,139,22,15.8,28,20.1,55,39.6,34,24.5,89,64,2525
Enfield School District,0490011,Eli Whitney School,0491611,5,Math,139,139,100,139,37,26.6,37,26.6,41,29.5,24,17.3,65,46.8,2510
Enfield School District,0490011,John F. Kennedy Middle School,0495211,6,ELA,381,379,99.5,379,82,21.6,112,29.6,138,36.4,47,12.4,185,48.8,2523
Enfield School District,0490011,John F. Kennedy Middle School,0495211,6,Math,381,379,99.5,379,76,20.1,162,42.7,97,25.6,44,11.6,141,37.2,2524
Enfield School District,0490011,John F. Kennedy Middle School,0495211,7,ELA,348,341,98,341,89,26.1,96,28.2,117,34.3,39,11.4,156,45.7,2539
Enfield School District,0490011,John F. Kennedy Middle School,0495211,7,Math,348,343,98.6,343,120,35,127,37,56,16.3,40,11.7,96,28,2519
