District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,6,Math,137,137,100,137,37,27,40,29.2,40,29.2,20,14.6,60,43.8,2525
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,7,ELA,110,108,98.2,108,38,35.2,30,27.8,31,28.7,9,8.3,40,37,2519
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,7,Math,110,108,98.2,108,42,38.9,33,30.6,19,17.6,14,13,33,30.6,2518
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,8,ELA,113,113,100,113,23,20.4,30,26.5,48,42.5,12,10.6,60,53.1,2561
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,8,Math,113,113,100,113,38,33.6,38,33.6,23,20.4,14,12.4,37,32.7,2540
Bloomfield School District,0110011,Global Experience Magnet School,0116311,6,ELA,24,24,100,24,8,33.3,7,29.2,*,*,*,*,9,37.5,2493
Bloomfield School District,0110011,Global Experience Magnet School,0116311,6,Math,24,24,100,24,11,45.8,8,33.3,*,*,*,*,*,*,2460
Bloomfield School District,0110011,Global Experience Magnet School,0116311,7,ELA,32,32,100,32,10,31.3,*,*,9,28.1,*,*,*,*,2513
Bloomfield School District,0110011,Global Experience Magnet School,0116311,7,Math,32,32,100,32,16,50,10,31.3,6,18.8,0,0,6,18.8,2467
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,ELA,37,37,100,37,*,*,11,29.7,13,35.1,*,*,*,*,2547
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,Math,37,37,100,37,15,40.5,15,40.5,*,*,*,*,7,18.9,2509
Bloomfield School District,0110011,Metacomet School,0110511,3,ELA,138,138,100,138,52,37.7,29,21,32,23.2,25,18.1,57,41.3,2402
Bloomfield School District,0110011,Metacomet School,0110511,3,Math,138,138,100,138,53,38.4,35,25.4,37,26.8,13,9.4,50,36.2,2405
Bloomfield School District,0110011,Metacomet School,0110511,4,ELA,124,124,100,124,48,38.7,26,21,27,21.8,23,18.5,50,40.3,2444
Bloomfield School District,0110011,Metacomet School,0110511,4,Math,124,124,100,124,34,27.4,47,37.9,33,26.6,10,8.1,43,34.7,2453
Bloomfield School District,0110011,Steps to Success,0110111,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,3,ELA,47,46,97.9,46,*,*,*,*,10,21.7,22,47.8,32,69.6,2452
Bolton School District,0120011,Bolton Center School,0120111,3,Math,47,46,97.9,46,8,17.4,10,21.7,16,34.8,12,26.1,28,60.9,2456
Bolton School District,0120011,Bolton Center School,0120111,4,ELA,58,57,98.3,57,6,10.5,9,15.8,13,22.8,29,50.9,42,73.7,2517
Bolton School District,0120011,Bolton Center School,0120111,4,Math,58,57,98.3,57,*,*,*,*,20,35.1,21,36.8,41,71.9,2521
Bolton School District,0120011,Bolton Center School,0120111,5,ELA,60,59,98.3,59,*,*,*,*,19,32.2,23,39,42,71.2,2545
Bolton School District,0120011,Bolton Center School,0120111,5,Math,60,59,98.3,59,*,*,*,*,21,35.6,19,32.2,40,67.8,2547
Bolton School District,0120011,Bolton Center School,0120111,6,ELA,60,57,95,57,*,*,*,*,28,49.1,16,28.1,44,77.2,2585
Bolton School District,0120011,Bolton Center School,0120111,6,Math,60,57,95,57,*,*,*,*,16,28.1,26,45.6,42,73.7,2593
Bolton School District,0120011,Bolton Center School,0120111,7,ELA,62,62,100,62,*,*,*,*,30,48.4,17,27.4,47,75.8,2598
Bolton School District,0120011,Bolton Center School,0120111,7,Math,62,62,100,62,7,11.3,20,32.3,14,22.6,21,33.9,35,56.5,2588
Bolton School District,0120011,Bolton Center School,0120111,8,ELA,70,69,98.6,69,*,*,*,*,32,46.4,21,30.4,53,76.8,2620
Bolton School District,0120011,Bolton Center School,0120111,8,Math,70,69,98.6,69,12,17.4,14,20.3,17,24.6,26,37.7,43,62.3,2604
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,ELA,68,68,100,68,18,26.5,18,26.5,23,33.8,9,13.2,32,47.1,2418
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,Math,68,68,100,68,12,17.6,19,27.9,22,32.4,15,22.1,37,54.4,2443
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,4,ELA,40,40,100,40,*,*,*,*,12,30,*,*,*,*,2454
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,4,Math,40,40,100,40,*,*,14,35,14,35,*,*,*,*,2472
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,5,ELA,25,25,100,25,*,*,*,*,13,52,*,*,*,*,2519
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,5,Math,25,25,100,25,9,36,9,36,*,*,*,*,7,28,2494
Bozrah School District,0130011,Fields Memorial School,0130111,3,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,3,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,4,ELA,21,21,100,21,6,28.6,9,42.9,*,*,*,*,6,28.6,2444
Bozrah School District,0130011,Fields Memorial School,0130111,4,Math,21,21,100,21,*,*,13,61.9,*,*,*,*,*,*,2469
Bozrah School District,0130011,Fields Memorial School,0130111,5,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,5,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,6,ELA,25,24,96,24,*,*,8,33.3,10,41.7,*,*,*,*,2530
Bozrah School District,0130011,Fields Memorial School,0130111,6,Math,25,24,96,24,6,25,10,41.7,*,*,*,*,8,33.3,2535
Bozrah School District,0130011,Fields Memorial School,0130111,7,ELA,22,22,100,22,*,*,*,*,11,50,*,*,*,*,2558
Bozrah School District,0130011,Fields Memorial School,0130111,7,Math,22,22,100,22,*,*,10,45.5,7,31.8,*,*,*,*,2542
Bozrah School District,0130011,Fields Memorial School,0130111,8,ELA,28,27,96.4,27,*,*,*,*,14,51.9,*,*,*,*,2603
Bozrah School District,0130011,Fields Memorial School,0130111,8,Math,28,27,96.4,27,*,*,*,*,8,29.6,9,33.3,17,63,2584
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,ELA,207,207,100,207,40,19.3,51,24.6,68,32.9,48,23.2,116,56,2518
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,Math,207,207,100,207,31,15,54,26.1,51,24.6,71,34.3,122,58.9,2538
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,ELA,229,227,99.1,227,26,11.5,49,21.6,92,40.5,60,26.4,152,67,2564
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,Math,229,227,99.1,226,43,19,68,30.1,57,25.2,58,25.7,115,50.9,2546
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,ELA,219,217,99.1,217,35,16.1,42,19.4,93,42.9,47,21.7,140,64.5,2574
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,Math,219,215,98.2,215,35,16.3,66,30.7,65,30.2,49,22.8,114,53,2564
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,ELA,211,211,100,211,32,15.2,54,25.6,85,40.3,40,19,125,59.2,2582
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,Math,211,211,100,211,56,26.5,58,27.5,45,21.3,52,24.6,97,46,2571
Branford School District,0140011,John B. Sliney School,0141611,3,ELA,54,52,96.3,52,7,13.5,14,26.9,14,26.9,17,32.7,31,59.6,2447
Branford School District,0140011,John B. Sliney School,0141611,3,Math,54,51,94.4,51,*,*,*,*,26,51,13,25.5,39,76.5,2470
Branford School District,0140011,John B. Sliney School,0141611,4,ELA,57,57,100,57,17,29.8,7,12.3,13,22.8,20,35.1,33,57.9,2478
Branford School District,0140011,John B. Sliney School,0141611,4,Math,57,57,100,57,13,22.8,13,22.8,18,31.6,13,22.8,31,54.4,2484
Branford School District,0140011,Mary R. Tisko School,0141511,3,ELA,70,69,98.6,69,13,18.8,17,24.6,15,21.7,24,34.8,39,56.5,2447
Branford School District,0140011,Mary R. Tisko School,0141511,3,Math,70,69,98.6,69,10,14.5,13,18.8,20,29,26,37.7,46,66.7,2473
Branford School District,0140011,Mary R. Tisko School,0141511,4,ELA,66,66,100,66,17,25.8,10,15.2,11,16.7,28,42.4,39,59.1,2490
Branford School District,0140011,Mary R. Tisko School,0141511,4,Math,66,66,100,66,*,*,*,*,22,33.3,28,42.4,50,75.8,2519
Branford School District,0140011,Mary T. Murphy School,0141411,3,ELA,70,70,100,70,17,24.3,18,25.7,20,28.6,15,21.4,35,50,2427
Branford School District,0140011,Mary T. Murphy School,0141411,3,Math,70,70,100,70,13,18.6,17,24.3,29,41.4,11,15.7,40,57.1,2435
Branford School District,0140011,Mary T. Murphy School,0141411,4,ELA,68,68,100,68,15,22.1,18,26.5,15,22.1,20,29.4,35,51.5,2482
Branford School District,0140011,Mary T. Murphy School,0141411,4,Math,68,68,100,68,11,16.2,13,19.1,20,29.4,24,35.3,44,64.7,2503
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,ELA,36,36,100,36,7,19.4,11,30.6,6,16.7,12,33.3,18,50,2436
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,Math,36,36,100,36,10,27.8,6,16.7,14,38.9,6,16.7,20,55.6,2429
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,ELA,37,37,100,37,14,37.8,*,*,9,24.3,*,*,*,*,2459
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,Math,37,37,100,37,7,18.9,15,40.5,8,21.6,7,18.9,15,40.5,2469
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,ELA,34,34,100,34,*,*,*,*,13,38.2,11,32.4,24,70.6,2546
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,Math,34,34,100,34,*,*,9,26.5,*,*,12,35.3,*,*,2540
Brass City Charter School District,2900013,Brass City Charter School,2900113,6,ELA,36,36,100,36,*,*,10,27.8,17,47.2,*,*,*,*,2553
Brass City Charter School District,2900013,Brass City Charter School,2900113,6,Math,36,36,100,36,*,*,12,33.3,13,36.1,*,*,*,*,2550
Bridgeport School District,0150011,Barnum School,0150111,3,ELA,51,50,98,50,31,62,10,20,*,*,*,*,9,18,2348
Bridgeport School District,0150011,Barnum School,0150111,3,Math,50,49,98,49,35,71.4,*,*,6,12.2,*,*,*,*,2352
Bridgeport School District,0150011,Barnum School,0150111,4,ELA,67,67,100,67,54,80.6,8,11.9,*,*,*,*,*,*,2343
Bridgeport School District,0150011,Barnum School,0150111,4,Math,67,67,100,67,49,73.1,*,*,*,*,0,0,*,*,2365
Bridgeport School District,0150011,Barnum School,0150111,5,ELA,54,54,100,54,27,50,*,*,16,29.6,*,*,*,*,2441
Bridgeport School District,0150011,Barnum School,0150111,5,Math,54,54,100,54,32,59.3,16,29.6,*,*,*,*,6,11.1,2442
Bridgeport School District,0150011,Barnum School,0150111,6,ELA,50,50,100,50,29,58,11,22,*,*,*,*,10,20,2443
Bridgeport School District,0150011,Barnum School,0150111,6,Math,50,50,100,50,39,78,11,22,0,0,0,0,0,0,2392
Bridgeport School District,0150011,Barnum School,0150111,7,ELA,56,55,98.2,55,34,61.8,11,20,*,*,*,*,10,18.2,2459
Bridgeport School District,0150011,Barnum School,0150111,7,Math,57,56,98.2,56,38,67.9,13,23.2,*,*,*,*,*,*,2450
Bridgeport School District,0150011,Barnum School,0150111,8,ELA,50,49,98,49,30,61.2,14,28.6,*,*,*,*,*,*,2468
Bridgeport School District,0150011,Barnum School,0150111,8,Math,50,49,98,49,34,69.4,11,22.4,*,*,*,*,*,*,2440
Bridgeport School District,0150011,Beardsley School,0150211,3,ELA,38,38,100,38,19,50,10,26.3,*,*,*,*,9,23.7,2383
Bridgeport School District,0150011,Beardsley School,0150211,3,Math,38,38,100,38,22,57.9,12,31.6,*,*,*,*,*,*,2370
Bridgeport School District,0150011,Beardsley School,0150211,4,ELA,41,41,100,41,18,43.9,17,41.5,*,*,*,*,6,14.6,2422
Bridgeport School District,0150011,Beardsley School,0150211,4,Math,40,40,100,40,*,*,20,50,*,*,0,0,*,*,2419
Bridgeport School District,0150011,Beardsley School,0150211,5,ELA,49,49,100,49,17,34.7,8,16.3,16,32.7,8,16.3,24,49,2488
Bridgeport School District,0150011,Beardsley School,0150211,5,Math,49,49,100,49,25,51,15,30.6,*,*,*,*,9,18.4,2460
Bridgeport School District,0150011,Beardsley School,0150211,6,ELA,29,29,100,29,*,*,12,41.4,*,*,0,0,*,*,2465
Bridgeport School District,0150011,Beardsley School,0150211,6,Math,29,29,100,29,16,55.2,*,*,*,*,0,0,*,*,2465
Bridgeport School District,0150011,Black Rock School,0150311,3,ELA,46,46,100,46,17,37,8,17.4,14,30.4,*,*,*,*,2402
Bridgeport School District,0150011,Black Rock School,0150311,3,Math,46,46,100,46,19,41.3,11,23.9,9,19.6,*,*,*,*,2403
Bridgeport School District,0150011,Black Rock School,0150311,4,ELA,56,56,100,56,21,37.5,18,32.1,10,17.9,7,12.5,17,30.4,2435
Bridgeport School District,0150011,Black Rock School,0150311,4,Math,56,56,100,56,27,48.2,18,32.1,*,*,*,*,11,19.6,2424
Bridgeport School District,0150011,Black Rock School,0150311,5,ELA,47,47,100,47,8,17,12,25.5,20,42.6,7,14.9,27,57.4,2507
Bridgeport School District,0150011,Black Rock School,0150311,5,Math,47,47,100,47,21,44.7,16,34,*,*,*,*,10,21.3,2464
Bridgeport School District,0150011,Black Rock School,0150311,6,ELA,50,50,100,50,13,26,16,32,13,26,8,16,21,42,2520
Bridgeport School District,0150011,Black Rock School,0150311,6,Math,50,50,100,50,19,38,21,42,*,*,*,*,10,20,2482
Bridgeport School District,0150011,Black Rock School,0150311,7,ELA,50,50,100,50,16,32,18,36,*,*,*,*,16,32,2513
Bridgeport School District,0150011,Black Rock School,0150311,7,Math,50,50,100,50,25,50,14,28,*,*,*,*,11,22,2491
Bridgeport School District,0150011,Black Rock School,0150311,8,ELA,43,43,100,43,12,27.9,*,*,17,39.5,*,*,*,*,2538
Bridgeport School District,0150011,Black Rock School,0150311,8,Math,43,43,100,43,19,44.2,15,34.9,*,*,*,*,9,20.9,2500
Bridgeport School District,0150011,Blackham School,0154011,3,ELA,107,107,100,107,59,55.1,31,29,*,*,*,*,17,15.9,2353
Bridgeport School District,0150011,Blackham School,0154011,3,Math,107,107,100,107,64,59.8,28,26.2,*,*,*,*,15,14,2368
Bridgeport School District,0150011,Blackham School,0154011,4,ELA,117,117,100,117,79,67.5,16,13.7,16,13.7,6,5.1,22,18.8,2396
Bridgeport School District,0150011,Blackham School,0154011,4,Math,116,116,100,116,61,52.6,38,32.8,*,*,*,*,17,14.7,2413
Bridgeport School District,0150011,Blackham School,0154011,5,ELA,104,104,100,104,50,48.1,22,21.2,23,22.1,9,8.7,32,30.8,2442
Bridgeport School District,0150011,Blackham School,0154011,5,Math,104,104,100,104,52,50,24,23.1,15,14.4,13,12.5,28,26.9,2454
Bridgeport School District,0150011,Blackham School,0154011,6,ELA,82,82,100,82,42,51.2,22,26.8,*,*,*,*,18,22,2466
Bridgeport School District,0150011,Blackham School,0154011,6,Math,82,82,100,82,44,53.7,21,25.6,*,*,*,*,17,20.7,2454
Bridgeport School District,0150011,Blackham School,0154011,7,ELA,160,160,100,160,52,32.5,44,27.5,51,31.9,13,8.1,64,40,2517
Bridgeport School District,0150011,Blackham School,0154011,7,Math,159,159,100,159,87,54.7,36,22.6,24,15.1,12,7.5,36,22.6,2482
Bridgeport School District,0150011,Blackham School,0154011,8,ELA,159,157,98.7,157,*,*,56,35.7,48,30.6,*,*,*,*,2528
Bridgeport School District,0150011,Blackham School,0154011,8,Math,158,156,98.7,156,89,57.1,50,32.1,10,6.4,7,4.5,17,10.9,2480
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bryant School,0150411,3,ELA,44,44,100,44,18,40.9,11,25,*,*,*,*,15,34.1,2385
Bridgeport School District,0150011,Bryant School,0150411,3,Math,44,44,100,44,22,50,13,29.5,*,*,*,*,9,20.5,2387
Bridgeport School District,0150011,Bryant School,0150411,4,ELA,50,50,100,50,21,42,8,16,13,26,8,16,21,42,2437
Bridgeport School District,0150011,Bryant School,0150411,4,Math,50,50,100,50,18,36,19,38,*,*,*,*,13,26,2441
Bridgeport School District,0150011,Bryant School,0150411,5,ELA,42,42,100,42,20,47.6,*,*,10,23.8,*,*,*,*,2461
Bridgeport School District,0150011,Bryant School,0150411,5,Math,42,42,100,42,27,64.3,6,14.3,9,21.4,0,0,9,21.4,2434
Bridgeport School District,0150011,Bryant School,0150411,6,ELA,32,32,100,32,14,43.8,9,28.1,9,28.1,0,0,9,28.1,2466
Bridgeport School District,0150011,Bryant School,0150411,6,Math,32,32,100,32,24,75,6,18.8,*,*,*,*,*,*,2426
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,ELA,118,116,98.3,116,84,72.4,21,18.1,*,*,*,*,11,9.5,2323
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,Math,118,117,99.2,117,94,80.3,17,14.5,*,*,*,*,6,5.1,2323
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,ELA,144,141,97.9,141,110,78,21,14.9,*,*,*,*,10,7.1,2356
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,Math,144,141,97.9,141,108,76.6,26,18.4,*,*,*,*,7,5,2374
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,ELA,114,112,98.2,112,84,75,20,17.9,8,7.1,0,0,8,7.1,2393
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,Math,113,110,97.3,110,82,74.5,*,*,*,*,0,0,*,*,2413
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,ELA,120,120,100,120,85,70.8,21,17.5,*,*,*,*,14,11.7,2411
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,Math,120,120,100,120,102,85,13,10.8,*,*,*,*,*,*,2379
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,ELA,132,131,99.2,131,88,67.2,27,20.6,*,*,*,*,16,12.2,2439
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,Math,130,129,99.2,129,107,82.9,19,14.7,*,*,*,*,*,*,2402
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,ELA,133,131,98.5,131,92,70.2,23,17.6,*,*,*,*,16,12.2,2455
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,Math,133,130,97.7,130,117,90,*,*,*,*,0,0,*,*,2414
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,ELA,50,50,100,50,16,32,15,30,13,26,6,12,19,38,2407
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,Math,50,50,100,50,26,52,13,26,*,*,*,*,11,22,2382
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,ELA,49,49,100,49,25,51,*,*,11,22.4,*,*,*,*,2434
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,Math,49,49,100,49,15,30.6,24,49,10,20.4,0,0,10,20.4,2437
Bridgeport School District,0150011,Classical Studies Academy,0152111,5,ELA,50,50,100,50,18,36,*,*,16,32,*,*,*,*,2479
