District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Bozrah School District,0130011,Fields Memorial School,0130111,6,ELA,22,22,100,22,*,*,6,27.3,8,36.4,*,*,*,*,2514
Bozrah School District,0130011,Fields Memorial School,0130111,6,Math,22,22,100,22,7,31.8,9,40.9,*,*,*,*,6,27.3,2497
Bozrah School District,0130011,Fields Memorial School,0130111,7,ELA,28,27,96.4,27,*,*,7,25.9,13,48.1,*,*,*,*,2574
Bozrah School District,0130011,Fields Memorial School,0130111,7,Math,28,27,96.4,27,7,25.9,*,*,12,44.4,*,*,*,*,2556
Bozrah School District,0130011,Fields Memorial School,0130111,8,ELA,21,21,100,21,*,*,6,28.6,10,47.6,*,*,*,*,2579
Bozrah School District,0130011,Fields Memorial School,0130111,8,Math,21,21,100,21,*,*,10,47.6,*,*,*,*,*,*,2583
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,ELA,233,233,100,231,42,18.2,55,23.8,78,33.8,56,24.2,134,58,2520
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,Math,233,232,99.6,231,50,21.6,53,22.9,51,22.1,77,33.3,128,55.4,2534
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,ELA,217,216,99.5,216,38,17.6,55,25.5,77,35.6,46,21.3,123,56.9,2540
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,Math,217,216,99.5,215,41,19.1,54,25.1,71,33,49,22.8,120,55.8,2545
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,ELA,217,217,100,217,43,19.8,49,22.6,81,37.3,44,20.3,125,57.6,2563
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,Math,217,217,100,217,57,26.3,50,23,66,30.4,44,20.3,110,50.7,2557
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,ELA,215,203,94.4,203,63,31,53,26.1,66,32.5,21,10.3,87,42.9,2542
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,Math,215,203,94.4,203,70,34.5,57,28.1,43,21.2,33,16.3,76,37.4,2543
Branford School District,0140011,John B. Sliney School,0141611,3,ELA,57,57,100,57,11,19.3,11,19.3,9,15.8,26,45.6,35,61.4,2457
Branford School District,0140011,John B. Sliney School,0141611,3,Math,57,57,100,57,13,22.8,6,10.5,15,26.3,23,40.4,38,66.7,2465
Branford School District,0140011,John B. Sliney School,0141611,4,ELA,59,59,100,59,14,23.7,11,18.6,14,23.7,20,33.9,34,57.6,2489
Branford School District,0140011,John B. Sliney School,0141611,4,Math,59,59,100,59,*,*,*,*,18,30.5,22,37.3,40,67.8,2525
Branford School District,0140011,Mary R. Tisko School,0141511,3,ELA,68,68,100,68,11,16.2,15,22.1,11,16.2,31,45.6,42,61.8,2447
Branford School District,0140011,Mary R. Tisko School,0141511,3,Math,68,68,100,68,11,16.2,12,17.6,16,23.5,29,42.6,45,66.2,2467
Branford School District,0140011,Mary R. Tisko School,0141511,4,ELA,78,78,100,78,7,9,19,24.4,21,26.9,31,39.7,52,66.7,2502
Branford School District,0140011,Mary R. Tisko School,0141511,4,Math,78,78,100,78,*,*,*,*,28,35.9,26,33.3,54,69.2,2511
Branford School District,0140011,Mary T. Murphy School,0141411,3,ELA,73,73,100,73,17,23.3,26,35.6,12,16.4,18,24.7,30,41.1,2425
Branford School District,0140011,Mary T. Murphy School,0141411,3,Math,73,73,100,73,14,19.2,14,19.2,22,30.1,23,31.5,45,61.6,2460
Branford School District,0140011,Mary T. Murphy School,0141411,4,ELA,67,67,100,67,17,25.4,17,25.4,18,26.9,15,22.4,33,49.3,2473
Branford School District,0140011,Mary T. Murphy School,0141411,4,Math,67,67,100,67,13,19.4,15,22.4,20,29.9,19,28.4,39,58.2,2492
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,ELA,38,38,100,38,*,*,15,39.5,*,*,10,26.3,*,*,2440
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,Math,38,38,100,38,*,*,*,*,16,42.1,9,23.7,25,65.8,2453
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,ELA,34,34,100,34,*,*,*,*,9,26.5,17,50,26,76.5,2524
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,Math,34,34,100,34,*,*,*,*,10,29.4,13,38.2,23,67.6,2518
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,ELA,39,39,100,39,*,*,*,*,16,41,13,33.3,29,74.4,2550
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,Math,39,39,100,39,*,*,*,*,13,33.3,13,33.3,26,66.7,2555
Bridgeport School District,0150011,Barnum School,0150111,3,ELA,68,68,100,68,45,66.2,13,19.1,*,*,*,*,10,14.7,2348
Bridgeport School District,0150011,Barnum School,0150111,3,Math,66,65,98.5,65,26,40,18,27.7,14,21.5,7,10.8,21,32.3,2403
Bridgeport School District,0150011,Barnum School,0150111,4,ELA,62,62,100,62,39,62.9,12,19.4,*,*,*,*,11,17.7,2386
Bridgeport School District,0150011,Barnum School,0150111,4,Math,60,60,100,60,35,58.3,20,33.3,*,*,*,*,*,*,2398
Bridgeport School District,0150011,Barnum School,0150111,5,ELA,46,45,97.8,45,27,60,9,20,*,*,*,*,9,20,2429
Bridgeport School District,0150011,Barnum School,0150111,5,Math,46,45,97.8,45,32,71.1,*,*,*,*,0,0,*,*,2421
Bridgeport School District,0150011,Barnum School,0150111,6,ELA,48,47,97.9,47,31,66,9,19.1,*,*,*,*,7,14.9,2430
Bridgeport School District,0150011,Barnum School,0150111,6,Math,49,48,98,48,32,66.7,*,*,*,*,0,0,*,*,2415
Bridgeport School District,0150011,Barnum School,0150111,7,ELA,55,54,98.2,54,35,64.8,12,22.2,7,13,0,0,7,13,2445
Bridgeport School District,0150011,Barnum School,0150111,7,Math,55,54,98.2,54,41,75.9,*,*,*,*,0,0,*,*,2421
Bridgeport School District,0150011,Barnum School,0150111,8,ELA,39,39,100,39,15,38.5,15,38.5,*,*,*,*,9,23.1,2514
Bridgeport School District,0150011,Barnum School,0150111,8,Math,40,40,100,40,27,67.5,11,27.5,*,*,*,*,*,*,2458
Bridgeport School District,0150011,Beardsley School,0150211,3,ELA,47,47,100,47,18,38.3,17,36.2,*,*,*,*,12,25.5,2387
Bridgeport School District,0150011,Beardsley School,0150211,3,Math,47,47,100,47,26,55.3,18,38.3,*,*,*,*,*,*,2368
Bridgeport School District,0150011,Beardsley School,0150211,4,ELA,51,51,100,51,27,52.9,12,23.5,6,11.8,6,11.8,12,23.5,2418
Bridgeport School District,0150011,Beardsley School,0150211,4,Math,51,51,100,51,26,51,18,35.3,*,*,*,*,7,13.7,2412
Bridgeport School District,0150011,Beardsley School,0150211,5,ELA,36,36,100,36,14,38.9,13,36.1,*,*,*,*,9,25,2453
Bridgeport School District,0150011,Beardsley School,0150211,5,Math,36,36,100,36,24,66.7,8,22.2,*,*,*,*,*,*,2432
Bridgeport School District,0150011,Beardsley School,0150211,6,ELA,43,43,100,43,21,48.8,11,25.6,11,25.6,0,0,11,25.6,2466
Bridgeport School District,0150011,Beardsley School,0150211,6,Math,43,43,100,43,23,53.5,*,*,*,*,0,0,*,*,2448
Bridgeport School District,0150011,Black Rock School,0150311,3,ELA,52,52,100,52,15,28.8,21,40.4,7,13.5,9,17.3,16,30.8,2409
Bridgeport School District,0150011,Black Rock School,0150311,3,Math,52,52,100,52,26,50,13,25,8,15.4,*,*,*,*,2395
Bridgeport School District,0150011,Black Rock School,0150311,4,ELA,48,48,100,48,13,27.1,15,31.3,13,27.1,7,14.6,20,41.7,2458
Bridgeport School District,0150011,Black Rock School,0150311,4,Math,48,48,100,48,19,39.6,21,43.8,*,*,*,*,8,16.7,2427
Bridgeport School District,0150011,Black Rock School,0150311,5,ELA,48,48,100,48,15,31.3,18,37.5,7,14.6,8,16.7,15,31.3,2485
Bridgeport School District,0150011,Black Rock School,0150311,5,Math,48,48,100,48,24,50,13,27.1,*,*,*,*,11,22.9,2457
Bridgeport School District,0150011,Black Rock School,0150311,6,ELA,49,49,100,49,16,32.7,*,*,17,34.7,*,*,*,*,2509
Bridgeport School District,0150011,Black Rock School,0150311,6,Math,49,49,100,49,21,42.9,18,36.7,*,*,*,*,10,20.4,2471
Bridgeport School District,0150011,Black Rock School,0150311,7,ELA,37,37,100,37,*,*,9,24.3,17,45.9,*,*,*,*,2549
Bridgeport School District,0150011,Black Rock School,0150311,7,Math,37,37,100,37,14,37.8,11,29.7,*,*,*,*,12,32.4,2508
Bridgeport School District,0150011,Black Rock School,0150311,8,ELA,31,31,100,31,*,*,9,29,9,29,*,*,*,*,2554
Bridgeport School District,0150011,Black Rock School,0150311,8,Math,31,31,100,31,11,35.5,*,*,8,25.8,*,*,*,*,2535
Bridgeport School District,0150011,Blackham School,0154011,3,ELA,118,118,100,118,82,69.5,23,19.5,6,5.1,7,5.9,13,11,2337
Bridgeport School District,0150011,Blackham School,0154011,3,Math,118,118,100,118,85,72,17,14.4,*,*,*,*,16,13.6,2352
Bridgeport School District,0150011,Blackham School,0154011,4,ELA,108,108,100,108,54,50,25,23.1,18,16.7,11,10.2,29,26.9,2416
Bridgeport School District,0150011,Blackham School,0154011,4,Math,108,108,100,108,53,49.1,34,31.5,*,*,*,*,21,19.4,2413
Bridgeport School District,0150011,Blackham School,0154011,5,ELA,102,102,100,102,51,50,26,25.5,*,*,*,*,25,24.5,2441
Bridgeport School District,0150011,Blackham School,0154011,5,Math,101,101,100,101,69,68.3,23,22.8,*,*,*,*,9,8.9,2424
Bridgeport School District,0150011,Blackham School,0154011,6,ELA,102,102,100,102,48,47.1,23,22.5,25,24.5,6,5.9,31,30.4,2471
Bridgeport School District,0150011,Blackham School,0154011,6,Math,102,102,100,102,57,55.9,26,25.5,13,12.7,6,5.9,19,18.6,2450
Bridgeport School District,0150011,Blackham School,0154011,7,ELA,153,151,98.7,151,51,33.8,53,35.1,40,26.5,7,4.6,47,31.1,2510
Bridgeport School District,0150011,Blackham School,0154011,7,Math,153,151,98.7,151,72,47.7,46,30.5,24,15.9,9,6,33,21.9,2484
Bridgeport School District,0150011,Blackham School,0154011,8,ELA,150,148,98.7,148,62,41.9,42,28.4,36,24.3,8,5.4,44,29.7,2514
Bridgeport School District,0150011,Blackham School,0154011,8,Math,150,148,98.7,148,99,66.9,29,19.6,12,8.1,8,5.4,20,13.5,2461
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,ELA,7,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,Math,7,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,ELA,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bryant School,0150411,3,ELA,49,49,100,49,22,44.9,14,28.6,*,*,*,*,13,26.5,2384
Bridgeport School District,0150011,Bryant School,0150411,3,Math,49,49,100,49,22,44.9,19,38.8,*,*,*,*,8,16.3,2386
Bridgeport School District,0150011,Bryant School,0150411,4,ELA,43,43,100,43,23,53.5,9,20.9,*,*,*,*,11,25.6,2403
Bridgeport School District,0150011,Bryant School,0150411,4,Math,43,43,100,43,22,51.2,*,*,10,23.3,*,*,*,*,2420
Bridgeport School District,0150011,Bryant School,0150411,5,ELA,40,40,100,40,22,55,10,25,*,*,*,*,8,20,2437
Bridgeport School District,0150011,Bryant School,0150411,5,Math,40,40,100,40,29,72.5,*,*,*,*,0,0,*,*,2414
Bridgeport School District,0150011,Bryant School,0150411,6,ELA,36,36,100,36,18,50,12,33.3,6,16.7,0,0,6,16.7,2457
Bridgeport School District,0150011,Bryant School,0150411,6,Math,36,35,97.2,35,22,62.9,11,31.4,*,*,*,*,*,*,2433
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,ELA,135,134,99.3,134,93,69.4,33,24.6,*,*,*,*,8,6,2327
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,Math,135,134,99.3,134,100,74.6,26,19.4,*,*,*,*,8,6,2340
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,ELA,125,125,100,125,99,79.2,18,14.4,8,6.4,0,0,8,6.4,2350
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,Math,124,124,100,124,90,72.6,*,*,*,*,0,0,*,*,2358
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,ELA,121,121,100,121,83,68.6,23,19,*,*,*,*,15,12.4,2402
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,Math,120,120,100,120,93,77.5,18,15,*,*,*,*,9,7.5,2403
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,ELA,124,124,100,124,84,67.7,27,21.8,*,*,*,*,13,10.5,2422
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,Math,124,124,100,124,110,88.7,*,*,*,*,0,0,*,*,2378
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,ELA,129,129,100,129,83,64.3,25,19.4,*,*,*,*,21,16.3,2451
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,Math,127,127,100,127,99,78,*,*,*,*,0,0,*,*,2416
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,ELA,132,132,100,132,88,66.7,24,18.2,*,*,*,*,20,15.2,2456
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,Math,132,132,100,132,113,85.6,14,10.6,*,*,*,*,*,*,2416
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,ELA,50,50,100,50,10,20,11,22,10,20,19,38,29,58,2441
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,Math,50,50,100,50,17,34,*,*,14,28,*,*,*,*,2410
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,ELA,50,50,100,50,17,34,17,34,*,*,*,*,16,32,2440
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,Math,50,50,100,50,*,*,22,44,16,32,*,*,*,*,2468
Bridgeport School District,0150011,Classical Studies Academy,0152111,5,ELA,49,48,98,48,22,45.8,9,18.8,9,18.8,8,16.7,17,35.4,2471
Bridgeport School District,0150011,Classical Studies Academy,0152111,5,Math,49,48,98,48,24,50,*,*,14,29.2,*,*,*,*,2471
Bridgeport School District,0150011,Classical Studies Academy,0152111,6,ELA,50,50,100,50,19,38,18,36,*,*,*,*,13,26,2488
Bridgeport School District,0150011,Classical Studies Academy,0152111,6,Math,50,50,100,50,26,52,16,32,*,*,*,*,8,16,2470
Bridgeport School District,0150011,Classical Studies Academy,0152111,7,ELA,42,42,100,42,10,23.8,19,45.2,*,*,*,*,13,31,2523
Bridgeport School District,0150011,Classical Studies Academy,0152111,7,Math,42,42,100,42,19,45.2,16,38.1,7,16.7,0,0,7,16.7,2487
Bridgeport School District,0150011,Classical Studies Academy,0152111,8,ELA,43,41,95.3,41,13,31.7,15,36.6,*,*,*,*,13,31.7,2530
Bridgeport School District,0150011,Classical Studies Academy,0152111,8,Math,43,41,95.3,41,27,65.9,11,26.8,*,*,*,*,*,*,2471
Bridgeport School District,0150011,Columbus School,0150511,3,ELA,90,90,100,90,71,78.9,12,13.3,*,*,*,*,7,7.8,2324
Bridgeport School District,0150011,Columbus School,0150511,3,Math,88,88,100,88,68,77.3,*,*,*,*,0,0,*,*,2325
Bridgeport School District,0150011,Columbus School,0150511,4,ELA,56,56,100,56,39,69.6,*,*,8,14.3,*,*,*,*,2385
Bridgeport School District,0150011,Columbus School,0150511,4,Math,56,56,100,56,43,76.8,13,23.2,0,0,0,0,0,0,2372
Bridgeport School District,0150011,Columbus School,0150511,5,ELA,62,62,100,62,40,64.5,16,25.8,*,*,*,*,6,9.7,2407
Bridgeport School District,0150011,Columbus School,0150511,5,Math,60,60,100,60,50,83.3,*,*,0,0,*,*,*,*,2391
Bridgeport School District,0150011,Columbus School,0150511,6,ELA,55,54,98.2,54,38,70.4,9,16.7,*,*,*,*,7,13,2426
Bridgeport School District,0150011,Columbus School,0150511,6,Math,54,53,98.1,53,46,86.8,*,*,*,*,0,0,*,*,2375
Bridgeport School District,0150011,Columbus School,0150511,7,ELA,50,50,100,50,28,56,*,*,10,20,*,*,*,*,2460
Bridgeport School District,0150011,Columbus School,0150511,7,Math,50,50,100,50,41,82,*,*,*,*,0,0,*,*,2417
